Geneid	GeneType	Group	Dif_D6_1_S4	Dif_D6_2_S3	Dif_D6_3_S2	Dif_D6_4_S1	Undif_D2_1_S8	Undif_D2_2_S7	Undif_D2_3_S6	Undif_D2_4_S5
ENSMUSG00000115355.2	lncRNA	long_non_conding_RNA	162	102	134	151	1	8	17	15
ENSMUSG00000045763.9	protein_coding	coding_genes	369	403	462	317	8	35	33	37
ENSMUSG00000056089.8	lncRNA	long_non_conding_RNA	0	1	0	0	0	0	4	1
ENSMUSG00000115850.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115729.2	lncRNA	long_non_conding_RNA	15	12	21	25	2	4	3	4
ENSMUSG00000115204.2	lncRNA	long_non_conding_RNA	325	198	298	284	3	22	15	32
ENSMUSG00000022272.18	protein_coding	coding_genes	6404	7078	9650	9003	116	779	813	1215
ENSMUSG00000115252.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000089639.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115593.2	processed_pseudogene	pseudogenes	2	1	0	0	0	0	0	0
ENSMUSG00000022270.17	protein_coding	coding_genes	324	335	299	368	20	50	81	86
ENSMUSG00000098719.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000052253.7	protein_coding	coding_genes	56	56	60	55	1	25	16	39
ENSMUSG00000115335.2	lncRNA	long_non_conding_RNA	9	12	12	17	0	0	0	0
ENSMUSG00000022269.14	protein_coding	coding_genes	272	204	187	234	19	29	35	33
ENSMUSG00000043556.11	protein_coding	coding_genes	2414	2240	2823	2787	1314	1533	1816	1577
ENSMUSG00000115433.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115399.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115647.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115131.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115301.2	transcribed_processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115381.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000090544.4	processed_pseudogene	pseudogenes	0	0	1	0	0	0	1	0
ENSMUSG00000088191.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115554.2	processed_pseudogene	pseudogenes	4	0	0	6	0	0	0	0
ENSMUSG00000115138.2	lncRNA	long_non_conding_RNA	1	0	5	8	1	0	5	2
ENSMUSG00000022265.8	protein_coding	coding_genes	241	174	190	202	3	29	23	43
ENSMUSG00000115568.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115543.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000046034.9	protein_coding	coding_genes	111	90	120	96	1	22	12	23
ENSMUSG00000098416.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115578.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000056069.11	protein_coding	coding_genes	56	35	53	72	12	14	13	10
ENSMUSG00000022263.11	protein_coding	coding_genes	1022	914	954	977	119	405	366	394
ENSMUSG00000115641.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115161.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115058.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115773.2	lncRNA	long_non_conding_RNA	218	204	160	215	13	58	76	89
ENSMUSG00000115722.2	processed_pseudogene	pseudogenes	0	0	0	4	0	0	2	2
ENSMUSG00000115839.2	lncRNA	long_non_conding_RNA	1	1	3	0	0	0	0	0
ENSMUSG00000115806.2	TEC	unconfirmed_genes	13	12	19	11	0	0	7	0
ENSMUSG00000022262.9	protein_coding	coding_genes	869	485	781	847	37	185	414	207
ENSMUSG00000115473.2	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000115156.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115795.2	processed_pseudogene	pseudogenes	1	0	0	8	0	0	0	0
ENSMUSG00000115459.2	TEC	unconfirmed_genes	2	0	3	2	0	0	0	0
ENSMUSG00000092639.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000088621.3	snoRNA	non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000115544.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000089279.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000088045.4	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115080.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000065726.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000022240.11	protein_coding	coding_genes	50289	133038	57343	26933	74895	102899	8016	12625
ENSMUSG00000115073.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00002075037.1	rRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115337.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000118712.1	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115012.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115474.2	lncRNA	long_non_conding_RNA	14	11	18	15	0	4	2	2
ENSMUSG00000077468.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000039168.16	protein_coding	coding_genes	279	201	273	260	9	37	67	70
ENSMUSG00000055416.7	processed_pseudogene	pseudogenes	0	0	1	0	0	0	0	0
ENSMUSG00000115418.2	TEC	unconfirmed_genes	1	0	0	5	1	0	1	0
ENSMUSG00000022237.18	protein_coding	coding_genes	260	259	222	381	99	79	91	129
ENSMUSG00000115406.2	TEC	unconfirmed_genes	8	3	14	19	0	0	0	1
ENSMUSG00000022236.11	protein_coding	coding_genes	13	15	14	33	1	0	2	1
ENSMUSG00000068964.6	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115710.2	lncRNA	long_non_conding_RNA	4	4	3	1	0	4	0	2
ENSMUSG00000039100.11	protein_coding	coding_genes	355	303	326	309	38	90	67	45
ENSMUSG00000115357.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115383.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115224.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000022235.16	protein_coding	coding_genes	44	84	44	41	0	16	7	9
ENSMUSG00000022234.16	protein_coding	coding_genes	337	287	389	285	34	110	131	165
ENSMUSG00000039065.12	protein_coding	coding_genes	56	68	53	55	3	9	13	8
ENSMUSG00000114995.2	TEC	unconfirmed_genes	2	2	1	1	0	0	0	0
ENSMUSG00000115188.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115589.2	processed_pseudogene	pseudogenes	0	11	1	2	0	0	0	0
ENSMUSG00000115561.2	TEC	unconfirmed_genes	7	8	2	5	0	0	1	0
ENSMUSG00000045267.4	protein_coding	coding_genes	2	0	1	2	0	0	0	0
ENSMUSG00000107924.2	lncRNA	long_non_conding_RNA	4	0	0	0	0	0	0	2
ENSMUSG00000096956.4	lncRNA	long_non_conding_RNA	1	3	3	8	0	0	1	1
ENSMUSG00000089317.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000022231.11	protein_coding	coding_genes	2055	1114	1070	1336	82	283	280	407
ENSMUSG00000115063.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115749.2	lncRNA	long_non_conding_RNA	24	24	14	25	0	1	0	4
ENSMUSG00000115317.3	lncRNA	long_non_conding_RNA	18	42	23	24	0	7	11	2
ENSMUSG00000022261.7	protein_coding	coding_genes	864	375	132	357	14	39	38	66
ENSMUSG00000115140.2	lncRNA	long_non_conding_RNA	51	43	67	70	0	4	2	13
ENSMUSG00000039007.11	protein_coding	coding_genes	876	771	837	1032	29	104	151	168
ENSMUSG00000120284.1	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000058101.4	transcribed_processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00002076175.1	rRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115779.2	lncRNA	long_non_conding_RNA	173	147	128	169	4	30	39	42
ENSMUSG00000038984.5	protein_coding	coding_genes	4	4	3	5	0	0	4	1
ENSMUSG00000115362.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115318.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115605.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115428.2	lncRNA	long_non_conding_RNA	27	13	19	15	0	2	1	5
ENSMUSG00000115440.2	processed_pseudogene	pseudogenes	0	1	1	2	0	0	0	0
ENSMUSG00000120494.1	lncRNA	long_non_conding_RNA	19	14	16	32	0	2	4	1
ENSMUSG00000121114.1	lncRNA	long_non_conding_RNA	1	0	0	3	0	1	2	0
ENSMUSG00000022255.17	protein_coding	coding_genes	164	110	126	143	56	79	34	82
ENSMUSG00000115276.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00002075329.1	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000022257.5	protein_coding	coding_genes	83	77	81	76	10	23	21	19
ENSMUSG00000115808.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00002076372.1	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000022324.16	protein_coding	coding_genes	308	259	259	314	25	62	78	77
ENSMUSG00000094447.3	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000058600.14	protein_coding	coding_genes	1	1	3	1	0	1	0	0
ENSMUSG00000065899.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115685.2	TEC	unconfirmed_genes	0	0	0	2	0	0	1	2
ENSMUSG00000044726.9	protein_coding	coding_genes	331	202	156	142	52	142	193	287
ENSMUSG00000115300.2	TEC	unconfirmed_genes	2	9	3	5	0	3	0	2
ENSMUSG00000022323.12	protein_coding	coding_genes	28	47	42	48	0	2	8	5
ENSMUSG00000022325.15	protein_coding	coding_genes	290	154	192	138	22	73	59	70
ENSMUSG00000115005.2	processed_pseudogene	pseudogenes	0	0	1	0	0	0	1	0
ENSMUSG00000084607.3	snRNA	non_conding_RNA	4	0	0	0	0	0	0	0
ENSMUSG00000038879.9	protein_coding	coding_genes	152	126	142	144	18	53	50	47
ENSMUSG00000115526.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115360.2	TEC	unconfirmed_genes	6	3	9	11	0	7	2	1
ENSMUSG00000050963.8	protein_coding	coding_genes	21	14	15	29	3	12	5	2
ENSMUSG00000022329.16	protein_coding	coding_genes	460	442	504	561	19	52	93	98
ENSMUSG00000115345.2	lncRNA	long_non_conding_RNA	171	151	168	192	2	31	8	26
ENSMUSG00000022330.6	protein_coding	coding_genes	30	18	12	20	0	3	0	1
ENSMUSG00000115453.2	lncRNA	long_non_conding_RNA	8931	3185	7830	3442	283	1876	1569	2070
ENSMUSG00000115829.2	lncRNA	long_non_conding_RNA	20	26	9	22	3	6	5	7
ENSMUSG00000037646.11	protein_coding	coding_genes	3096	1545	2011	1809	262	894	726	705
ENSMUSG00000089133.4	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115314.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115144.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000076333.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000077890.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115040.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115837.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115340.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115793.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000014313.16	protein_coding	coding_genes	123	77	78	59	3	13	14	15
ENSMUSG00000037627.17	protein_coding	coding_genes	322	261	319	336	17	46	46	32
ENSMUSG00002075387.1	misc_RNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000092230.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000048230.7	protein_coding	coding_genes	2581	1405	2121	1554	145	642	1029	1186
ENSMUSG00000064543.3	snRNA	non_conding_RNA	0	1	0	1	0	0	0	0
ENSMUSG00000045996.13	protein_coding	coding_genes	5	11	3	1	0	4	1	1
ENSMUSG00000037617.13	protein_coding	coding_genes	88	86	91	106	7	11	13	28
ENSMUSG00000088201.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115811.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000022280.10	protein_coding	coding_genes	214	157	166	204	9	32	52	42
ENSMUSG00000098457.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115162.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000068579.6	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000115715.2	lncRNA	long_non_conding_RNA	73	43	64	92	5	22	9	15
ENSMUSG00000115278.2	lncRNA	long_non_conding_RNA	0	1	0	0	0	0	0	0
ENSMUSG00000114981.2	lncRNA	long_non_conding_RNA	894	15	37	76	1	82	25	3
ENSMUSG00000115395.2	lncRNA	long_non_conding_RNA	4	3	8	1	0	0	0	0
ENSMUSG00000120582.1	lncRNA	long_non_conding_RNA	0	2	0	3	0	0	1	0
ENSMUSG00000048307.9	protein_coding	coding_genes	62	75	80	68	3	13	8	11
ENSMUSG00000115084.2	TEC	unconfirmed_genes	19	15	10	20	1	1	2	0
ENSMUSG00000013611.15	protein_coding	coding_genes	101	83	150	134	11	51	73	37
ENSMUSG00002075717.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000022283.16	protein_coding	coding_genes	1237	1113	1240	902	102	244	191	154
ENSMUSG00000115037.2	lncRNA	long_non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000115537.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115127.2	lncRNA	long_non_conding_RNA	154	114	123	146	8	21	26	29
ENSMUSG00000115834.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115103.2	lncRNA	long_non_conding_RNA	0	0	2	1	0	0	0	0
ENSMUSG00000120875.1	lncRNA	long_non_conding_RNA	17	16	22	15	0	1	7	8
ENSMUSG00000120390.1	lncRNA	long_non_conding_RNA	0	4	1	0	0	7	0	0
ENSMUSG00000022285.18	protein_coding	coding_genes	196	251	241	229	26	53	56	80
ENSMUSG00002074946.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115750.2	lncRNA	long_non_conding_RNA	4	6	8	1	0	9	1	0
ENSMUSG00000120545.1	lncRNA	long_non_conding_RNA	0	0	1	0	0	0	2	4
ENSMUSG00000072618.4	lncRNA	long_non_conding_RNA	4	16	23	32	0	4	14	5
ENSMUSG00000115430.2	lncRNA	long_non_conding_RNA	63	89	102	111	4	31	7	16
ENSMUSG00000115333.2	lncRNA	long_non_conding_RNA	28	41	46	33	0	1	7	7
ENSMUSG00000062397.9	protein_coding	coding_genes	121	97	71	85	3	12	21	17
ENSMUSG00000097259.3	lncRNA	long_non_conding_RNA	107	112	114	200	0	11	37	10
ENSMUSG00000115848.2	processed_pseudogene	pseudogenes	6	10	3	5	0	4	0	5
ENSMUSG00000115621.2	processed_pseudogene	pseudogenes	0	1	0	4	0	0	0	0
ENSMUSG00000089804.4	lncRNA	long_non_conding_RNA	1	15	9	10	0	2	1	0
ENSMUSG00000022286.17	protein_coding	coding_genes	419	326	334	376	39	118	84	128
ENSMUSG00000089949.3	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000089811.3	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000051359.16	protein_coding	coding_genes	422	217	217	348	83	114	177	260
ENSMUSG00000101671.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00002076649.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000086992.8	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000084316.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000022288.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115157.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000084382.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115095.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000080425.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000086125.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000086313.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000097679.2	processed_pseudogene	pseudogenes	0	0	2	0	0	0	0	0
ENSMUSG00000115326.2	lncRNA	long_non_conding_RNA	6	4	4	3	0	3	2	1
ENSMUSG00000022292.17	protein_coding	coding_genes	114	107	76	173	7	7	16	11
ENSMUSG00000085442.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115249.2	lncRNA	long_non_conding_RNA	66	40	78	115	2	4	10	0
ENSMUSG00000037487.8	protein_coding	coding_genes	627	488	539	503	48	107	88	113
ENSMUSG00000065852.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115771.3	lncRNA	long_non_conding_RNA	3	0	0	0	0	3	5	0
ENSMUSG00000115680.2	lncRNA	long_non_conding_RNA	30	36	41	18	0	3	4	10
ENSMUSG00000061923.5	protein_coding	coding_genes	17	10	7	8	0	9	2	0
ENSMUSG00000115525.2	processed_pseudogene	pseudogenes	4	0	4	1	0	0	2	0
ENSMUSG00002075169.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115307.2	lncRNA	long_non_conding_RNA	145	81	109	139	1	7	10	2
ENSMUSG00000115057.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115437.2	TEC	unconfirmed_genes	0	0	1	4	0	0	0	1
ENSMUSG00000037465.11	protein_coding	coding_genes	56	48	58	57	2	11	12	13
ENSMUSG00000120195.1	lncRNA	long_non_conding_RNA	0	1	7	1	0	1	0	0
ENSMUSG00000115456.2	lncRNA	long_non_conding_RNA	58	68	41	74	3	12	8	16
ENSMUSG00000115405.2	lncRNA	long_non_conding_RNA	49	48	46	85	2	10	11	11
ENSMUSG00000115009.2	lncRNA	long_non_conding_RNA	24	34	40	21	1	6	10	6
ENSMUSG00000037458.16	protein_coding	coding_genes	320	193	152	191	15	31	29	42
ENSMUSG00000099110.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115546.2	lncRNA	long_non_conding_RNA	4	4	6	0	0	2	1	2
ENSMUSG00000102106.3	lncRNA	long_non_conding_RNA	348	221	291	323	7	30	27	44
ENSMUSG00000115587.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000114975.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115491.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115547.2	lncRNA	long_non_conding_RNA	10	27	9	30	0	15	6	3
ENSMUSG00000022295.9	protein_coding	coding_genes	155	116	166	106	21	81	82	87
ENSMUSG00000120411.1	lncRNA	long_non_conding_RNA	4	0	1	2	1	0	0	2
ENSMUSG00000115620.2	lncRNA	long_non_conding_RNA	42	52	54	48	0	7	10	4
ENSMUSG00000022296.11	protein_coding	coding_genes	234	190	185	296	10	25	31	29
ENSMUSG00000114994.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115070.2	processed_pseudogene	pseudogenes	0	1	3	6	1	0	0	0
ENSMUSG00000097875.3	lncRNA	long_non_conding_RNA	17	14	9	11	0	1	12	1
ENSMUSG00000022297.16	protein_coding	coding_genes	65	72	62	68	10	10	15	33
ENSMUSG00000115508.2	lncRNA	long_non_conding_RNA	1	1	0	2	0	0	0	0
ENSMUSG00000077470.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115841.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000054196.8	protein_coding	coding_genes	17	12	8	8	0	0	0	0
ENSMUSG00000022299.10	protein_coding	coding_genes	55	63	63	57	1	11	16	14
ENSMUSG00000022300.11	protein_coding	coding_genes	97	89	97	81	7	31	16	17
ENSMUSG00002075406.1	rRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000098021.3	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000037386.17	protein_coding	coding_genes	662	549	598	821	49	98	115	166
ENSMUSG00002076488.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000022303.10	protein_coding	coding_genes	12	15	13	14	8	3	6	9
ENSMUSG00000022304.14	protein_coding	coding_genes	143	126	142	173	4	40	39	48
ENSMUSG00000087695.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000022305.14	protein_coding	coding_genes	124	135	164	173	6	42	27	46
ENSMUSG00000115230.3	lncRNA	long_non_conding_RNA	79	58	56	74	0	3	0	0
ENSMUSG00000115152.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000115739.2	TEC	unconfirmed_genes	10	0	7	2	0	3	0	2
ENSMUSG00000115712.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115142.2	lncRNA	long_non_conding_RNA	121	101	90	119	0	26	12	23
ENSMUSG00000094112.3	protein_coding	coding_genes	6	8	5	9	0	7	3	3
ENSMUSG00000115367.3	lncRNA	long_non_conding_RNA	37	11	11	21	1	5	5	2
ENSMUSG00002075835.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115820.2	lncRNA	long_non_conding_RNA	96	69	53	72	1	6	16	9
ENSMUSG00000056332.5	lncRNA	long_non_conding_RNA	21	19	18	26	0	2	1	5
ENSMUSG00000115069.2	processed_pseudogene	pseudogenes	14	19	5	20	0	0	1	1
ENSMUSG00000022306.10	protein_coding	coding_genes	682	570	579	815	45	74	122	106
ENSMUSG00000116397.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115975.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000115898.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000048559.6	processed_pseudogene	pseudogenes	0	2	6	1	0	0	1	0
ENSMUSG00000116178.2	processed_pseudogene	pseudogenes	2	0	0	0	0	0	0	0
ENSMUSG00000120264.1	lncRNA	long_non_conding_RNA	99	97	81	95	4	13	30	26
ENSMUSG00000022307.17	protein_coding	coding_genes	587	534	515	673	27	110	142	189
ENSMUSG00000097232.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000042895.7	protein_coding	coding_genes	848	208	357	171	67	204	145	230
ENSMUSG00000116083.2	processed_pseudogene	pseudogenes	4	0	0	1	0	0	0	0
ENSMUSG00000088469.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000116215.2	processed_pseudogene	pseudogenes	4	4	14	11	0	2	0	0
ENSMUSG00000115986.2	lncRNA	long_non_conding_RNA	29	32	37	47	0	3	12	5
ENSMUSG00000116199.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000116008.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115988.2	lncRNA	long_non_conding_RNA	0	2	0	2	0	0	0	0
ENSMUSG00000115985.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000116245.2	lncRNA	long_non_conding_RNA	8	11	17	4	0	0	2	2
ENSMUSG00000116323.2	processed_pseudogene	pseudogenes	4	0	0	0	0	0	0	0
ENSMUSG00000115894.2	processed_pseudogene	pseudogenes	16	13	11	13	0	0	0	4
ENSMUSG00000022309.10	protein_coding	coding_genes	594	504	454	1284	146	123	175	426
ENSMUSG00000097805.3	lncRNA	long_non_conding_RNA	11	12	13	33	1	3	6	10
ENSMUSG00000051920.8	protein_coding	coding_genes	1723	977	2163	6126	2758	816	570	2225
ENSMUSG00000098002.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00002076689.1	misc_RNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000022336.4	protein_coding	coding_genes	98	76	61	78	9	12	16	35
ENSMUSG00000115635.2	lncRNA	long_non_conding_RNA	22	12	10	25	0	3	10	5
ENSMUSG00000072592.3	lncRNA	long_non_conding_RNA	45	29	21	35	4	7	4	8
ENSMUSG00000022337.8	protein_coding	coding_genes	99	57	60	67	0	10	2	14
ENSMUSG00000115407.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000054409.6	protein_coding	coding_genes	5	21	12	9	0	1	0	2
ENSMUSG00000038760.15	protein_coding	coding_genes	30	34	18	47	2	8	9	3
ENSMUSG00000115730.2	processed_pseudogene	pseudogenes	2	0	0	1	0	0	1	0
ENSMUSG00000115694.2	processed_pseudogene	pseudogenes	8	0	0	2	0	0	0	0
ENSMUSG00000088756.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	1
ENSMUSG00000077181.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000038736.11	protein_coding	coding_genes	112	145	110	171	2	14	23	23
ENSMUSG00000022338.9	protein_coding	coding_genes	30	43	22	21	4	2	19	12
ENSMUSG00000118768.1	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000038725.14	protein_coding	coding_genes	208	134	137	151	6	26	44	47
ENSMUSG00000022339.10	protein_coding	coding_genes	79	68	61	50	7	22	9	22
ENSMUSG00000022340.16	protein_coding	coding_genes	122	78	68	112	13	15	25	17
ENSMUSG00000060530.4	transcribed_processed_pseudogene	pseudogenes	234	156	150	161	62	18	48	63
ENSMUSG00002076493.1	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000089589.3	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115265.2	processed_pseudogene	pseudogenes	0	0	4	0	0	0	0	0
ENSMUSG00000058463.4	processed_pseudogene	pseudogenes	0	1	0	0	0	0	0	0
ENSMUSG00000022342.7	protein_coding	coding_genes	6	1	2	6	1	2	1	1
ENSMUSG00000118565.2	processed_pseudogene	pseudogenes	4	2	2	7	0	0	0	0
