"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"MAL2","mal, T-cell differentiation protein 2","0","0","2","0.0596338"
"ZFP655","zinc finger protein 655","0","0","2","0.0593132"
"1810031K17RIK","RIKEN cDNA 1810031K17 gene","0","0","1","0.0593131"
"ABCE1","ATP-binding cassette, sub-family E (OABP), member 1","0","0","1","0.0593131"
"CDCA7L","cell division cycle associated 7 like","0","0","1","0.0593131"
"DIABLO","diablo homolog (Drosophila)","0","1","1","0.0593131"
"IDH1","isocitrate dehydrogenase 1 (NADP+), soluble","4","0","1","0.0593131"
"MAGIX","MAGI family member, X-linked","0","0","1","0.0593131"
"MAP4K3","mitogen-activated protein kinase kinase kinase kinase 3","1","1","1","0.0593131"
"NEURL1A","neuralized homolog 1A (Drosophila)","0","0","1","0.0593131"
"NXN","nucleoredoxin","0","0","1","0.0593131"
"RFC1","replication factor C (activator 1) 1","3","1","1","0.0593131"
"SALL2","sal-like 2 (Drosophila)","0","0","1","0.0593131"
"SNCA","synuclein, alpha","2","1","1","0.0593131"
"2810407C02RIK","RIKEN cDNA 2810407C02 gene","0","0","2","0.0589961"
"ELF4","E74-like factor 4 (ets domain transcription factor)","0","0","2","0.0589961"
"AGGF1","angiogenic factor with G patch and FHA domains 1","0","0","1","0.0586822"
"CACNA1C","calcium channel, voltage-dependent, L type, alpha 1C subunit","11","0","1","0.0586822"
"CALM1","calmodulin 1","15","20","2","0.0586822"
"CAV1","caveolin 1, caveolae protein","4","2","2","0.0586822"
"CTDSP1","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1","0","0","1","0.0586822"
"DVL3","dishevelled 3, dsh homolog (Drosophila)","5","0","1","0.0586822"
"FAM154B","family with sequence similarity 154, member B","0","0","1","0.0586822"
"GM608","predicted gene 608","0","0","1","0.0586822"
"GNG2","guanine nucleotide binding protein (G protein), gamma 2","1","0","2","0.0586822"
"GPNMB","glycoprotein (transmembrane) nmb","0","0","1","0.0586822"
"MARVELD3","MARVEL (membrane-associating) domain containing 3","0","0","1","0.0586822"
"NEDD9","neural precursor cell expressed, developmentally down-regulated gene 9","0","0","1","0.0586822"
"SHE","src homology 2 domain-containing transforming protein E","0","0","2","0.0586822"
"SLC17A8","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8","0","0","1","0.0586822"
"SLC5A12","solute carrier family 5 (sodium/glucose cotransporter), member 12","0","0","1","0.0586822"
"SUDS3","suppressor of defective silencing 3 homolog (S. cerevisiae)","0","0","1","0.0586822"
"WDR26","WD repeat domain 26","0","0","1","0.0586822"
"XK","Kell blood group precursor (McLeod phenotype) homolog","0","0","2","0.0586822"
"ZFX","zinc finger protein X-linked","0","0","2","0.0586822"
"ZPLD1","zona pellucida like domain containing 1","0","0","1","0.0586822"
"RGS8","regulator of G-protein signaling 8","0","0","3","0.0584749"
"ABLIM2","actin-binding LIM protein 2","1","0","2","0.0583717"
"BC057371","","0","0","2","0.0583717"
"CTNND1","catenin (cadherin associated protein), delta 1","2","0","2","0.0583717"
"FLRT2","fibronectin leucine rich transmembrane protein 2","0","0","2","0.0583717"
"HOMEZ","homeodomain leucine zipper-encoding gene","0","0","2","0.0583717"
"1110007A13RIK","RIKEN cDNA 1110007A13 gene","0","0","1","0.0580646"
"C330019G07RIK","RIKEN cDNA C330019G07 gene","0","0","2","0.0580646"
"DCLK2","doublecortin-like kinase 2","0","0","1","0.0580646"
"FAT4","FAT tumor suppressor homolog 4 (Drosophila)","0","0","1","0.0580646"
"GABRG2","gamma-aminobutyric acid (GABA) A receptor, subunit gamma 2","1","0","2","0.0580646"
"GDAP1L1","ganglioside-induced differentiation-associated protein 1-like 1","0","0","1","0.0580646"
"HR","hairless","0","0","1","0.0580646"
"MEST","mesoderm specific transcript","0","0","1","0.0580646"
"MPZL1","myelin protein zero-like 1","1","0","1","0.0580646"
"MTHFR","5,10-methylenetetrahydrofolate reductase","2","0","2","0.0580646"
"NKRF","NF-kappaB repressing factor","0","0","1","0.0580646"
"PPFIA1","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1","0","0","1","0.0580646"
"RBM3","RNA binding motif protein 3","0","0","1","0.0580646"
"SCARA5","scavenger receptor class A, member 5 (putative)","0","0","2","0.0580646"
"SRRM3","serine/arginine repetitive matrix 3","0","0","1","0.0580646"
"XIRP2","xin actin-binding repeat containing 2","0","0","1","0.0580646"
"IQSEC2","IQ motif and Sec7 domain 2","1","0","2","0.0577605"
"PTCHD1","patched domain containing 1","0","0","2","0.0577605"
"TSPAN2","tetraspanin 2","0","0","2","0.0577605"
"WISP1","WNT1 inducible signaling pathway protein 1","0","0","2","0.0577605"
"FAM110B","family with sequence similarity 110, member B","0","0","2","0.0574597"
"NPAS3","neuronal PAS domain protein 3","0","0","2","0.0574597"
"PHF8","PHD finger protein 8","0","0","2","0.0574597"
"PRX","periaxin","0","0","2","0.0574597"
"ABCF3","ATP-binding cassette, sub-family F (GCN20), member 3","0","0","1","0.0574595"
"ALS2","amyotrophic lateral sclerosis 2 (juvenile) homolog (human)","1","0","1","0.0574595"
"ARHGDIA","Rho GDP dissociation inhibitor (GDI) alpha","2","0","1","0.0574595"
"CPNE4","copine IV","0","0","1","0.0574595"
"EDC3","enhancer of mRNA decapping 3 homolog (S. cerevisiae)","1","0","1","0.0574595"
"FBXW7","F-box and WD-40 domain protein 7","1","0","1","0.0574595"
"GEM","GTP binding protein (gene overexpressed in skeletal muscle)","0","0","1","0.0574595"
"GLI2","GLI-Kruppel family member GLI2","3","1","1","0.0574595"
"GTF2H1","general transcription factor II H, polypeptide 1","2","0","1","0.0574595"
"LPAR1","lysophosphatidic acid receptor 1","2","1","1","0.0574595"
"LPHN1","latrophilin 1","0","0","1","0.0574595"
"MPZL2","myelin protein zero-like 2","0","0","1","0.0574595"
"NCOA4","nuclear receptor coactivator 4","2","0","1","0.0574595"
"NELF","nasal embryonic LHRH factor","0","0","1","0.0574595"
"PLEKHH3","pleckstrin homology domain containing, family H (with MyTH4 domain) member 3","0","0","1","0.0574595"
"RAB38","RAB38, member of RAS oncogene family","0","0","1","0.0574595"
"RNF20","ring finger protein 20","0","0","1","0.0574595"
"STX8","syntaxin 8","1","0","2","0.057162"
"ANO1","anoctamin 1, calcium activated chloride channel","0","0","1","0.0568673"
"ATP11B","ATPase, class VI, type 11B","0","0","1","0.0568673"
"CD320","CD320 antigen","0","0","1","0.0568673"
"DOCK5","dedicator of cytokinesis 5","0","0","2","0.0568673"
"EPGN","epithelial mitogen","0","0","1","0.0568673"
"HPGD","hydroxyprostaglandin dehydrogenase 15 (NAD)","0","0","1","0.0568673"
"INA","internexin neuronal intermediate filament protein, alpha","0","0","1","0.0568673"
"KIF3C","kinesin family member 3C","0","0","2","0.0568673"
"LARGE","like-glycosyltransferase","0","0","1","0.0568673"
"LASS5","LAG1 homolog, ceramide synthase 5","0","0","1","0.0568673"
"PRDX6","peroxiredoxin 6","2","0","1","0.0568673"
"RNF43","ring finger protein 43","0","0","1","0.0568673"
"SNX13","sorting nexin 13","0","0","1","0.0568673"
"TMEM64","transmembrane protein 64","0","0","2","0.0568673"
"ZRANB1","zinc finger, RAN-binding domain containing 1","0","0","1","0.0568673"
"ERP44","endoplasmic reticulum protein 44","0","0","2","0.0565757"
"INVS","inversin","0","0","2","0.0565757"
"MAP3K7","mitogen-activated protein kinase kinase kinase 7","9","12","2","0.0565757"
"4631416L12RIK","RIKEN cDNA 4631416L12 gene","1","0","1","0.0562871"
"CDH7","cadherin 7, type 2","0","0","1","0.0562871"
"CUX2","cut-like homeobox 2","0","0","1","0.0562871"
"DEDD","death effector domain-containing","0","0","1","0.0562871"
"FAM18B","family with sequence similarity 18, member B","0","0","1","0.0562871"
"FBLN1","fibulin 1","0","0","1","0.0562871"
"FSD1L","fibronectin type III and SPRY domain containing 1-like","0","0","1","0.0562871"
"IL17RD","interleukin 17 receptor D","0","0","3","0.0562871"
"MNAT1","menage a trois 1","1","1","1","0.0562871"
"NR4A2","nuclear receptor subfamily 4, group A, member 2","0","0","1","0.0562871"
"PCYT1B","phosphate cytidylyltransferase 1, choline, beta isoform","2","0","2","0.0562871"
"PPFIBP1","PTPRF interacting protein, binding protein 1 (liprin beta 1)","0","0","1","0.0562871"
"SIPA1L3","signal-induced proliferation-associated 1 like 3","0","0","1","0.0562871"
"SMAP2","stromal membrane-associated GTPase-activating protein 2","1","0","1","0.0562871"
"TAF3","TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor","0","0","1","0.0562871"
"TNFAIP8","tumor necrosis factor, alpha-induced protein 8","0","0","1","0.0562871"
"ZDHHC2","zinc finger, DHHC domain containing 2","0","0","1","0.0562871"
"EFR3B","EFR3 homolog B (S. cerevisiae)","0","0","2","0.0560012"
"RIC3","resistance to inhibitors of cholinesterase 3 homolog (C. elegans)","0","0","2","0.0560012"
"AKAP8","A kinase (PRKA) anchor protein 8","0","1","1","0.0557186"
"ASB8","ankyrin repeat and SOCS box-containing 8","0","0","1","0.0557186"
"BCKDK","branched chain ketoacid dehydrogenase kinase","0","0","1","0.0557186"
"CASZ1","castor homolog 1, zinc finger (Drosophila)","0","0","1","0.0557186"
"CHSY3","chondroitin sulfate synthase 3","2","0","1","0.0557186"
"GPHB5","glycoprotein hormone beta 5","0","0","1","0.0557186"
"LYPD1","Ly6/Plaur domain containing 1","0","0","1","0.0557186"
"MAP1LC3B","microtubule-associated protein 1 light chain 3 beta","0","0","1","0.0557186"
"PCP4L1","Purkinje cell protein 4-like 1","0","0","1","0.0557186"
"PDZD8","PDZ domain containing 8","0","0","1","0.0557186"
"POLDIP3","polymerase (DNA-directed), delta interacting protein 3","0","0","1","0.0557186"
"RBM14","RNA binding motif protein 14","0","0","1","0.0557186"
"SLC35D3","solute carrier family 35, member D3","0","0","1","0.0557186"
"TSNAX","translin-associated factor X","0","0","1","0.0557186"
"PATZ1","POZ (BTB) and AT hook containing zinc finger 1","0","0","2","0.0557185"
"TTN","titin","2","0","3","0.0551613"
"AF529169","cDNA sequence AF529169","0","0","1","0.0551612"
"ALCAM","activated leukocyte cell adhesion molecule","1","0","1","0.0551612"
"AP3M2","adaptor-related protein complex 3, mu 2 subunit","1","0","1","0.0551612"
"AW146020","expressed sequence AW146020","0","0","1","0.0551612"
"CTTNBP2","cortactin binding protein 2","0","0","1","0.0551612"
"F3","coagulation factor III","1","1","1","0.0551612"
"FBXL16","F-box and leucine-rich repeat protein 16","0","0","1","0.0551612"
"FBXO32","F-box protein 32","0","0","1","0.0551612"
"HNRNPH3","heterogeneous nuclear ribonucleoprotein H3","0","0","1","0.0551612"
"JUB","ajuba","0","0","1","0.0551612"
"LMTK2","lemur tyrosine kinase 2","0","0","2","0.0551612"
"LPCAT1","lysophosphatidylcholine acyltransferase 1","3","0","1","0.0551612"
"MSRB3","methionine sulfoxide reductase B3","0","0","2","0.0551612"
"NETO2","neuropilin (NRP) and tolloid (TLL)-like 2","0","0","2","0.0551612"
"PECAM1","platelet/endothelial cell adhesion molecule 1","3","4","1","0.0551612"
"SEC24B","Sec24 related gene family, member B (S. cerevisiae)","1","0","1","0.0551612"
"SLC2A4","solute carrier family 2 (facilitated glucose transporter), member 4","3","3","1","0.0551612"
"TXNDC5","thioredoxin domain containing 5","1","0","1","0.0551612"
"VOPP1","vesicular, overexpressed in cancer, prosurvival protein 1","0","0","1","0.0551612"
"CHD3","chromodomain helicase DNA binding protein 3","0","0","2","0.0548868"
"2900064A13RIK","RIKEN cDNA 2900064A13 gene","0","0","1","0.0546152"
"ABCB9","ATP-binding cassette, sub-family B (MDR/TAP), member 9","2","0","1","0.0546152"
"BC004004","cDNA sequence BC004004","0","0","1","0.0546152"
"HOXC13","homeobox C13","0","0","1","0.0546152"
"KLF3","Kruppel-like factor 3 (basic)","0","0","1","0.0546152"
"PSMF1","proteasome (prosome, macropain) inhibitor subunit 1","1","0","2","0.0546152"
"RBM8A","RNA binding motif protein 8a","2","0","1","0.0546152"
"SERPINB8","serine (or cysteine) peptidase inhibitor, clade B, member 8","0","0","1","0.0546152"
"SH2D3C","SH2 domain containing 3C","0","0","1","0.0546152"
"SIAH2","seven in absentia 2","0","0","1","0.0546152"
"SULT4A1","sulfotransferase family 4A, member 1","0","0","1","0.0546152"
"TGM3","transglutaminase 3, E polypeptide","0","0","1","0.0546152"
"TMED2","transmembrane emp24 domain trafficking protein 2","0","0","1","0.0546152"
"TRRAP","transformation/transcription domain-associated protein","0","1","1","0.0546152"
"UNC5CL","unc-5 homolog C (C. elegans)-like","0","0","1","0.0546152"
"DCAF10","DDB1 and CUL4 associated factor 10","0","0","3","0.0544354"
"MCL1","myeloid cell leukemia sequence 1","0","0","2","0.054346"
"SYT6","synaptotagmin VI","0","0","2","0.054346"
"BCL6B","B-cell CLL/lymphoma 6, member B","0","0","1","0.0540798"
"ELF1","E74-like factor 1","0","0","1","0.0540798"
"FNTB","farnesyltransferase, CAAX box, beta","0","0","1","0.0540798"
"GTF3C2","general transcription factor IIIC, polypeptide 2, beta","0","0","1","0.0540798"
"IGFBPL1","insulin-like growth factor binding protein-like 1","0","0","1","0.0540798"
"NAB2","Ngfi-A binding protein 2","0","0","1","0.0540798"
"NECAB3","N-terminal EF-hand calcium binding protein 3","0","0","1","0.0540798"
"ONECUT1","one cut domain, family member 1","1","0","1","0.0540798"
"OXGR1","oxoglutarate (alpha-ketoglutarate) receptor 1","0","0","1","0.0540798"
"SHISA5","shisa homolog 5 (Xenopus laevis)","1","0","1","0.0540798"
"SLC25A22","solute carrier family 25 (mitochondrial carrier, glutamate), member 22","0","0","1","0.0540798"
"SLITRK6","SLIT and NTRK-like family, member 6","0","0","1","0.0540798"
"TMEM71","transmembrane protein 71","0","0","1","0.0540798"
"UBAP1","ubiquitin-associated protein 1","0","0","1","0.0540798"
"ZCCHC18","zinc finger, CCHC domain containing 18","0","0","1","0.0540798"
"CNTN2","contactin 2","1","0","2","0.0540797"
"PPP1R3A","protein phosphatase 1, regulatory (inhibitor) subunit 3A","1","0","2","0.0540797"
"SLC2A13","solute carrier family 2 (facilitated glucose transporter), member 13","0","0","2","0.0540797"
"ATP1B4","ATPase, (Na+)/K+ transporting, beta 4 polypeptide","8","0","2","0.0538159"
"GDAP1","ganglioside-induced differentiation-associated-protein 1","0","0","2","0.0538159"
"UBE2V2","ubiquitin-conjugating enzyme E2 variant 2","0","0","2","0.0538159"
"RAB11FIP1","RAB11 family interacting protein 1 (class I)","1","0","2","0.0535547"
"RAB11FIP4","RAB11 family interacting protein 4 (class II)","1","0","2","0.0535547"
"3110047P20RIK","RIKEN cDNA 3110047P20 gene","0","0","1","0.0535546"
"CTGF","connective tissue growth factor","0","0","1","0.0535546"
"EPB4.1L5","erythrocyte protein band 4.1-like 5","0","0","1","0.0535546"
"GM13749","predicted gene 13749","0","0","1","0.0535546"
"HNRPLL","heterogeneous nuclear ribonucleoprotein L-like","0","0","1","0.0535546"
"HOXD13","homeobox D13","0","0","1","0.0535546"
"LRRC57","leucine rich repeat containing 57","0","0","1","0.0535546"
"NIT1","nitrilase 1","0","0","1","0.0535546"
"PDE8B","phosphodiesterase 8B","1","0","1","0.0535546"
"TMEM109","transmembrane protein 109","0","0","1","0.0535546"
"VSNL1","visinin-like 1","0","0","1","0.0535546"
"EHF","ets homologous factor","0","0","2","0.0532959"
"TGFA","transforming growth factor alpha","7","0","2","0.0532959"
"ATXN3","ataxin 3","1","0","2","0.0530397"
"DNAJB4","DnaJ (Hsp40) homolog, subfamily B, member 4","0","0","1","0.0530397"
"FNIP2","folliculin interacting protein 2","0","0","2","0.0530397"
"HIAT1","hippocampus abundant gene transcript 1","0","0","1","0.0530397"
"PPP1R3D","protein phosphatase 1, regulatory subunit 3D","1","0","1","0.0530397"
"PTCHD2","patched domain containing 2","0","0","2","0.0530397"
"RHO","rhodopsin","1","0","1","0.0530397"
"WNT11","wingless-related MMTV integration site 11","5","0","1","0.0530397"
"PITPNM3","PITPNM family member 3","0","0","2","0.052786"
"CHKA","choline kinase alpha","2","0","1","0.0525347"
"ECE1","endothelin converting enzyme 1","0","0","1","0.0525347"
"FBXO10","F-box protein 10","0","0","1","0.0525347"
"KCNIP1","Kv channel-interacting protein 1","0","0","1","0.0525347"
"LMNB2","lamin B2","0","4","1","0.0525347"
"LMO4","LIM domain only 4","0","0","1","0.0525347"
"PTPLB","protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b","1","0","1","0.0525347"
"SHISA2","shisa homolog 2 (Xenopus laevis)","0","0","1","0.0525347"
"ARPP21","cyclic AMP-regulated phosphoprotein, 21","0","0","2","0.0525345"
"AW549877","expressed sequence AW549877","0","0","2","0.0522856"
"GRIN2B","glutamate receptor, ionotropic, NMDA2B (epsilon 2)","6","1","2","0.0522856"
"RFX5","regulatory factor X, 5 (influences HLA class II expression)","2","0","2","0.0522856"
"ARL4A","ADP-ribosylation factor-like 4A","0","0","2","0.052039"
"NFIC","nuclear factor I/C","0","0","2","0.052039"
"RGP1","RGP1 retrograde golgi transport homolog (S. cerevisiae)","0","0","2","0.052039"
"SRRM4","serine/arginine repetitive matrix 4","0","0","2","0.052039"
"2010300C02RIK","RIKEN cDNA 2010300C02 gene","0","0","1","0.0520389"
"ASB4","ankyrin repeat and SOCS box-containing 4","0","0","1","0.0520389"
"B3GNT5","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","2","0","1","0.0520389"
"CAMK2B","calcium/calmodulin-dependent protein kinase II, beta","11","5","1","0.0520389"
"EHD1","EH-domain containing 1","1","0","1","0.0520389"
"FAM134B","family with sequence similarity 134, member B","0","0","1","0.0520389"
"KDM1B","lysine (K)-specific demethylase 1B","0","0","1","0.0520389"
"NRL","neural retina leucine zipper gene","0","0","1","0.0520389"
"NRSN1","neurensin 1","0","0","1","0.0520389"
"OTUB2","OTU domain, ubiquitin aldehyde binding 2","0","0","1","0.0520389"
"PHF1","PHD finger protein 1","0","0","1","0.0520389"
"RNF220","ring finger protein 220","0","0","1","0.0520389"
"SMC6","structural maintenance of chromosomes 6","0","0","1","0.0520389"
"WDR44","WD repeat domain 44","0","0","1","0.0520389"
"YKT6","YKT6 homolog (S. Cerevisiae)","1","0","1","0.0520389"
"YTHDC1","YTH domain containing 1","0","0","1","0.0520389"
"FRAS1","Fraser syndrome 1 homolog (human)","0","0","2","0.0517946"
"E130112L23RIK","RIKEN cDNA E130112L23 gene","0","0","2","0.0515526"
"HELZ","helicase with zinc finger domain","0","0","2","0.0515526"
"NSUN2","NOL1/NOP2/Sun domain family member 2","0","0","1","0.0515526"
"ORC2","origin recognition complex, subunit 2","1","0","1","0.0515526"
"PCDHGB1","protocadherin gamma subfamily B, 1","0","0","1","0.0515526"
"STYK1","serine/threonine/tyrosine kinase 1","0","0","1","0.0515526"
"TLL1","tolloid-like","0","0","1","0.0515526"
"TTC19","tetratricopeptide repeat domain 19","0","0","1","0.0515526"
"USP13","ubiquitin specific peptidase 13 (isopeptidase T-3)","0","0","1","0.0515526"
"BAG4","BCL2-associated athanogene 4","0","3","2","0.0513129"
"RCAN3","regulator of calcineurin 3","0","0","2","0.0513129"
"ADD1","adducin 1 (alpha)","0","0","1","0.0510753"
"GABARAPL1","gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1","1","0","1","0.0510753"
"GDAP2","ganglioside-induced differentiation-associated-protein 2","0","0","1","0.0510753"
"GPR61","G protein-coupled receptor 61","0","0","1","0.0510753"
"HAP1","huntingtin-associated protein 1","1","0","1","0.0510753"
"HNRNPK","heterogeneous nuclear ribonucleoprotein K","1","0","1","0.0510753"
"IL10RA","interleukin 10 receptor, alpha","3","2","1","0.0510753"
"MLLT1","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1","0","0","1","0.0510753"
"TCFE3","transcription factor E3","0","0","1","0.0510753"
"YPEL1","yippee-like 1 (Drosophila)","0","0","1","0.0510753"
"CPNE3","copine III","0","0","2","0.0510752"
"GFOD1","glucose-fructose oxidoreductase domain containing 1","0","0","2","0.0510752"
"NCOA3","nuclear receptor coactivator 3","0","3","2","0.0508399"
"ZDHHC21","zinc finger, DHHC domain containing 21","0","0","2","0.0508399"
"CREG2","cellular repressor of E1A-stimulated genes 2","0","0","2","0.0506067"
"SLC31A1","solute carrier family 31, member 1","0","0","2","0.0506067"
"BC030336","cDNA sequence BC030336","0","0","1","0.0506066"
"KDM4A","lysine (K)-specific demethylase 4A","0","0","1","0.0506066"
"MPDZ","multiple PDZ domain protein","1","0","1","0.0506066"
"NR2E1","nuclear receptor subfamily 2, group E, member 1","0","0","1","0.0506066"
"PDE1B","phosphodiesterase 1B, Ca2+-calmodulin dependent","2","0","1","0.0506066"
"PLD5","phospholipase D family, member 5","0","0","1","0.0506066"
"SH2D1B1","SH2 domain protein 1B1","1","0","1","0.0506066"
"SPCS3","signal peptidase complex subunit 3 homolog (S. cerevisiae)","1","0","2","0.0503756"
"2400003C14RIK","RIKEN cDNA 2400003C14 gene","0","0","1","0.0501466"
"ABHD2","abhydrolase domain containing 2","0","0","1","0.0501466"
"AU040829","expressed sequence AU040829","0","0","1","0.0501466"
"HDGF","hepatoma-derived growth factor","0","0","1","0.0501466"
"HNRNPAB","heterogeneous nuclear ribonucleoprotein A/B","0","0","1","0.0501466"
"NADK","NAD kinase","2","0","1","0.0501466"
"NUDT3","nudix (nucleotide diphosphate linked moiety X)-type motif 3","0","0","1","0.0501466"
"PCDHGA12","protocadherin gamma subfamily A, 12","0","0","2","0.0501466"
"STK40","serine/threonine kinase 40","0","0","1","0.0501466"
"SYDE1","synapse defective 1, Rho GTPase, homolog 1 (C. elegans)","0","0","1","0.0501466"
"TACC1","transforming, acidic coiled-coil containing protein 1","0","0","2","0.0501466"
"PSD2","pleckstrin and Sec7 domain containing 2","1","0","2","0.0499197"
"6230409E13RIK","RIKEN cDNA 6230409E13 gene","0","0","1","0.0496949"
"EFCAB2","EF-hand calcium binding domain 2","0","0","1","0.0496949"
"MELK","maternal embryonic leucine zipper kinase","0","0","1","0.0496949"
"P2RY2","purinergic receptor P2Y, G-protein coupled 2","1","0","1","0.0496949"
"PLAGL1","pleiomorphic adenoma gene-like 1","0","0","1","0.0496949"
"RPGRIP1","retinitis pigmentosa GTPase regulator interacting protein 1","0","0","1","0.0496949"
"TCFAP2C","transcription factor AP-2, gamma","0","0","1","0.0496949"
"TSHZ1","teashirt zinc finger family member 1","0","0","1","0.0496949"
"ZNFX1","zinc finger, NFX1-type containing 1","0","0","1","0.0496949"
"ZSWIM5","zinc finger, SWIM domain containing 5","0","0","1","0.0496949"
"PANK3","pantothenate kinase 3","2","0","2","0.0496948"
"FLT1","FMS-like tyrosine kinase 1","3","2","2","0.049472"
"FBLN5","fibulin 5","0","0","2","0.0492512"
"SKIL","SKI-like","0","1","2","0.0492512"
"ABCC1","ATP-binding cassette, sub-family C (CFTR/MRP), member 1","1","0","1","0.0492511"
"ABCD3","ATP-binding cassette, sub-family D (ALD), member 3","2","0","1","0.0492511"
"C2CD2L","C2 calcium-dependent domain containing 2-like","0","0","1","0.0492511"
"CAP2","CAP, adenylate cyclase-associated protein, 2 (yeast)","0","0","1","0.0492511"
"E2F6","E2F transcription factor 6","0","0","1","0.0492511"
"GTPBP2","GTP binding protein 2","0","0","1","0.0492511"
"LRTM2","leucine-rich repeats and transmembrane domains 2","0","0","1","0.0492511"
"RAB23","RAB23, member RAS oncogene family","1","0","1","0.0492511"
"ST3GAL6","ST3 beta-galactoside alpha-2,3-sialyltransferase 6","2","0","1","0.0492511"
"TBC1D22B","TBC1 domain family, member 22B","0","0","1","0.0492511"
"TBX3","T-box 3","0","0","1","0.0492511"
"TDG","thymine DNA glycosylase","1","0","1","0.0492511"
"TMEM184B","transmembrane protein 184b","0","0","1","0.0492511"
"TTYH1","tweety homolog 1 (Drosophila)","0","0","1","0.0492511"
"UBA2","ubiquitin-like modifier activating enzyme 2","1","0","1","0.0492511"
"ZCCHC3","zinc finger, CCHC domain containing 3","0","0","1","0.0492511"
"BCL2L13","BCL2-like 13 (apoptosis facilitator)","0","0","2","0.0490323"
"DFFA","DNA fragmentation factor, alpha subunit","1","8","1","0.0488153"
"GULP1","GULP, engulfment adaptor PTB domain containing 1","0","0","1","0.0488153"
"PARD6B","par-6 (partitioning defective 6) homolog beta (C. elegans)","2","0","1","0.0488153"
"PTPLAD1","protein tyrosine phosphatase-like A domain containing 1","0","0","1","0.0488153"
"ST3GAL2","ST3 beta-galactoside alpha-2,3-sialyltransferase 2","5","0","1","0.0488153"
"TEAD4","TEA domain family member 4","0","0","1","0.0488153"
"TSPAN12","tetraspanin 12","0","0","1","0.0488153"
"ULK1","Unc-51 like kinase 1 (C. elegans)","2","0","1","0.0488153"
"POFUT1","protein O-fucosyltransferase 1","0","0","2","0.0486003"
"SLC30A4","solute carrier family 30 (zinc transporter), member 4","0","0","2","0.0486003"
"AKAP11","A kinase (PRKA) anchor protein 11","0","0","1","0.0483871"
"ALDH3A2","aldehyde dehydrogenase family 3, subfamily A2","14","0","1","0.0483871"
"FBXW2","F-box and WD-40 domain protein 2","0","0","1","0.0483871"
"MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4","1","1","1","0.0483871"
"NUCKS1","nuclear casein kinase and cyclin-dependent kinase substrate 1","0","0","1","0.0483871"
"NUDT13","nudix (nucleoside diphosphate linked moiety X)-type motif 13","0","0","1","0.0483871"
"PPFIBP2","PTPRF interacting protein, binding protein 2 (liprin beta 2)","0","0","1","0.0483871"
"PPM1K","protein phosphatase 1K (PP2C domain containing)","0","0","2","0.0483871"
"RAB3B","RAB3B, member RAS oncogene family","1","0","1","0.0483871"
"RALGPS1","Ral GEF with PH domain and SH3 binding motif 1","0","0","2","0.0483871"
"RXRB","retinoid X receptor beta","6","0","1","0.0483871"
"SGPL1","sphingosine phosphate lyase 1","2","0","1","0.0483871"
"ZBTB7C","zinc finger and BTB domain containing 7C","0","0","2","0.0483871"
"ZFP292","zinc finger protein 292","0","0","1","0.0483871"
"SEPT6","septin 6","0","0","2","0.0479663"
"ALPK3","alpha-kinase 3","0","0","1","0.0479662"
"ANGEL1","angel homolog 1 (Drosophila)","0","0","1","0.0479662"
"ARHGAP18","Rho GTPase activating protein 18","0","0","1","0.0479662"
"BSND","Bartter syndrome, infantile, with sensorineural deafness (Barttin)","0","0","1","0.0479662"
"FOXN3","forkhead box N3","0","0","1","0.0479662"
"GNPTAB","N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits","1","0","1","0.0479662"
"MPP3","membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)","0","0","1","0.0479662"
"RBM4","RNA binding motif protein 4","0","0","1","0.0479662"
"TMTC1","transmembrane and tetratricopeptide repeat containing 1","0","0","1","0.0479662"
"VPS26A","vacuolar protein sorting 26 homolog A (yeast)","0","0","1","0.0479662"
"WNT7B","wingless-related MMTV integration site 7B","5","0","1","0.0479662"
"ZC3H12D","zinc finger CCCH type containing 12D","0","0","1","0.0479662"
"ZMYM5","zinc finger, MYM-type 5","0","0","1","0.0479662"
"ZDHHC20","zinc finger, DHHC domain containing 20","0","0","2","0.0477587"
"CYFIP2","cytoplasmic FMR1 interacting protein 2","1","0","1","0.0475528"
"DLG1","discs, large homolog 1 (Drosophila)","1","0","1","0.0475528"
"FLNA","filamin, alpha","2","0","1","0.0475528"
"GALC","galactosylceramidase","3","0","1","0.0475528"
"LRRFIP1","leucine rich repeat (in FLII) interacting protein 1","0","0","1","0.0475528"
"MCF2L","mcf.2 transforming sequence-like","0","0","1","0.0475528"
"POF1B","premature ovarian failure 1B","0","0","1","0.0475528"
"RAI1","retinoic acid induced 1","0","0","1","0.0475528"
