"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"VPS26A","vacuolar protein sorting 26 homolog A (yeast)","0","0","1","0.185869"
"VPS36","vacuolar protein sorting 36 (yeast)","1","0","1","0.185869"
"WNT7B","wingless-related MMTV integration site 7B","5","0","1","0.185869"
"ZDHHC9","zinc finger, DHHC domain containing 9","0","0","1","0.185869"
"ZMYM5","zinc finger, MYM-type 5","0","0","1","0.185869"
"ZDHHC20","zinc finger, DHHC domain containing 20","0","0","2","0.185065"
"ALDH1A3","aldehyde dehydrogenase family 1, subfamily A3","7","0","1","0.184267"
"AMFR","autocrine motility factor receptor","1","0","1","0.184267"
"ANAPC5","anaphase-promoting complex subunit 5","4","0","1","0.184267"
"APPL1","adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1","2","0","2","0.184267"
"B3GALNT2","UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2","0","0","1","0.184267"
"C80913","expressed sequence C80913","0","0","1","0.184267"
"CMPK2","cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial","2","0","1","0.184267"
"FGFR3","fibroblast growth factor receptor 3","5","0","1","0.184267"
"LRRFIP1","leucine rich repeat (in FLII) interacting protein 1","0","0","1","0.184267"
"LRRTM3","leucine rich repeat transmembrane neuronal 3","0","0","1","0.184267"
"MCF2L","mcf.2 transforming sequence-like","0","0","1","0.184267"
"PCSK7","proprotein convertase subtilisin/kexin type 7","0","0","1","0.184267"
"POF1B","premature ovarian failure 1B","0","0","1","0.184267"
"REEP3","receptor accessory protein 3","0","0","1","0.184267"
"SGSM1","small G protein signaling modulator 1","0","0","1","0.184267"
"SLC27A4","solute carrier family 27 (fatty acid transporter), member 4","1","0","1","0.184267"
"SREK1IP1","splicing regulatory glutamine/lysine-rich protein 1interacting protein 1","0","0","1","0.184267"
"RAPGEF2","Rap guanine nucleotide exchange factor (GEF) 2","1","2","2","0.183476"
"RNF169","ring finger protein 169","0","0","2","0.183476"
"AHR","aryl-hydrocarbon receptor","0","0","2","0.182692"
"ARHGEF12","Rho guanine nucleotide exchange factor (GEF) 12","3","2","2","0.182692"
"ARHGEF4","Rho guanine nucleotide exchange factor (GEF) 4","1","2","1","0.182692"
"ATG16L1","autophagy-related 16-like 1 (yeast)","0","0","1","0.182692"
"BC016579","cDNA sequence, BC016579","0","0","1","0.182692"
"CCNT2","cyclin T2","0","0","2","0.182692"
"CEP120","centrosomal protein 120","0","0","1","0.182692"
"EIF5B","eukaryotic translation initiation factor 5B","1","0","2","0.182692"
"EPDR1","ependymin related protein 1 (zebrafish)","0","0","1","0.182692"
"GZF1","GDNF-inducible zinc finger protein 1","0","0","1","0.182692"
"HTR4","5 hydroxytryptamine (serotonin) receptor 4","2","0","2","0.182692"
"MYO1B","myosin IB","0","0","1","0.182692"
"NPTN","neuroplastin","0","0","1","0.182692"
"NUDT11","nudix (nucleoside diphosphate linked moiety X)-type motif 11","0","0","1","0.182692"
"SPHKAP","SPHK1 interactor, AKAP domain containing","0","1","1","0.182692"
"SURF4","surfeit gene 4","0","0","1","0.182692"
"TCEAL8","transcription elongation factor A (SII)-like 8","0","0","1","0.182692"
"TMEM117","transmembrane protein 117","0","0","1","0.182692"
"VTCN1","V-set domain containing T cell activation inhibitor 1","0","0","1","0.182692"
"NR3C1","nuclear receptor subfamily 3, group C, member 1","1","2","2","0.181915"
"SLC39A9","solute carrier family 39 (zinc transporter), member 9","0","0","2","0.181915"
"5430411K18RIK","RIKEN cDNA 5430411K18 gene","0","0","1","0.181144"
"ADNP","activity-dependent neuroprotective protein","0","0","1","0.181144"
"BLZF1","basic leucine zipper nuclear factor 1","0","0","1","0.181144"
"GCA","grancalcin","0","0","1","0.181144"
"GJD2","gap junction protein, delta 2","1","0","1","0.181144"
"LCP2","lymphocyte cytosolic protein 2","3","0","1","0.181144"
"LRP11","low density lipoprotein receptor-related protein 11","0","0","1","0.181144"
"LSM11","U7 snRNP-specific Sm-like protein LSM11","0","0","2","0.181144"
"MMD2","monocyte to macrophage differentiation-associated 2","0","0","1","0.181144"
"RCOR1","REST corepressor 1","1","0","1","0.181144"
"RNF6","ring finger protein (C3H2C3 type) 6","0","0","1","0.181144"
"SLC17A2","solute carrier family 17 (sodium phosphate), member 2","0","0","1","0.181144"
"SRSF3","serine/arginine-rich splicing factor 3","1","0","1","0.181144"
"STAT3","signal transducer and activator of transcription 3","8","10","1","0.181144"
"TRP53INP2","transformation related protein 53 inducible nuclear protein 2","0","0","2","0.181144"
"TTC39A","tetratricopeptide repeat domain 39A","0","0","1","0.181144"
"USP33","ubiquitin specific peptidase 33","0","0","1","0.181144"
"WIPI2","WD repeat domain, phosphoinositide interacting 2","0","0","1","0.181144"
"ACAP2","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2","1","0","2","0.18038"
"EEA1","early endosome antigen 1","2","1","2","0.18038"
"LUZP1","leucine zipper protein 1","0","0","2","0.18038"
"NRXN1","neurexin I","1","0","2","0.18038"
"SRSF1","serine/arginine-rich splicing factor 1","1","0","2","0.18038"
"ANKFY1","ankyrin repeat and FYVE domain containing 1","0","0","2","0.179622"
"CPSF7","cleavage and polyadenylation specific factor 7","0","0","1","0.179622"
"DPP4","dipeptidylpeptidase 4","1","0","1","0.179622"
"EPHA8","Eph receptor A8","1","0","1","0.179622"
"GCC2","GRIP and coiled-coil domain containing 2","0","0","1","0.179622"
"KHDRBS1","KH domain containing, RNA binding, signal transduction associated 1","0","0","1","0.179622"
"PHF13","PHD finger protein 13","0","0","1","0.179622"
"TBX22","T-box 22","0","0","2","0.179622"
"1500003O03RIK","RIKEN cDNA 1500003O03 gene","13","0","1","0.178125"
"ATG5","autophagy-related 5 (yeast)","2","0","1","0.178125"
"B3GAT1","beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)","3","0","1","0.178125"
"BAI2","brain-specific angiogenesis inhibitor 2","0","0","1","0.178125"
"CSGALNACT1","chondroitin sulfate N-acetylgalactosaminyltransferase 1","2","0","1","0.178125"
"MFN1","mitofusin 1","0","0","1","0.178125"
"PROX1","prospero-related homeobox 1","0","0","1","0.178125"
"RBM25","RNA binding motif protein 25","1","0","2","0.178125"
"RBPMS2","RNA binding protein with multiple splicing 2","0","0","1","0.178125"
"RELL1","RELT-like 1","0","0","1","0.178125"
"SOS2","son of sevenless homolog 2 (Drosophila)","24","0","1","0.178125"
"TRIM62","tripartite motif-containing 62","0","0","1","0.178125"
"CDH5","cadherin 5","2","0","1","0.176653"
"EFHD2","EF hand domain containing 2","0","0","1","0.176653"
"FAM129B","family with sequence similarity 129, member B","0","0","1","0.176653"
"HDAC2","histone deacetylase 2","5","3","1","0.176653"
"KCNMB2","potassium large conductance calcium-activated channel, subfamily M, beta member 2","1","0","1","0.176653"
"KLHDC8B","kelch domain containing 8B","0","0","1","0.176653"
"SLC33A1","solute carrier family 33 (acetyl-CoA transporter), member 1","2","0","1","0.176653"
"TCF12","transcription factor 12","0","0","1","0.176653"
"TULP4","tubby like protein 4","0","0","2","0.176653"
"UTY","ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome","0","0","1","0.176653"
"WDR7","WD repeat domain 7","0","0","1","0.176653"
"ZC3H13","zinc finger CCCH type containing 13","0","0","1","0.176653"
"AHCYL2","S-adenosylhomocysteine hydrolase-like 2","3","0","2","0.175205"
"AI846148","expressed sequence AI846148","0","0","1","0.175205"
"APLP2","amyloid beta (A4) precursor-like protein 2","0","0","1","0.175205"
"ARL6IP1","ADP-ribosylation factor-like 6 interacting protein 1","0","0","1","0.175205"
"CCDC120","coiled-coil domain containing 120","0","0","1","0.175205"
"DHDDS","dehydrodolichyl diphosphate synthase","1","0","1","0.175205"
"DNLZ","DNL-type zinc finger","0","0","1","0.175205"
"DOCK9","dedicator of cytokinesis 9","0","0","1","0.175205"
"FAM57A","family with sequence similarity 57, member A","0","0","1","0.175205"
"GORASP1","golgi reassembly stacking protein 1","0","0","1","0.175205"
"HNRNPD","heterogeneous nuclear ribonucleoprotein D","0","0","2","0.175205"
"LCA5","Leber congenital amaurosis 5 (human)","0","0","1","0.175205"
"MAN1A2","mannosidase, alpha, class 1A, member 2","3","0","1","0.175205"
"PRKCZ","protein kinase C, zeta","5","1","1","0.175205"
"ROD1","ROD1 regulator of differentiation 1 (S. pombe)","0","0","1","0.175205"
"SLC1A3","solute carrier family 1 (glial high affinity glutamate transporter), member 3","0","0","1","0.175205"
"SNAP91","synaptosomal-associated protein 91","0","0","1","0.175205"
"SNX22","sorting nexin 22","0","0","1","0.175205"
"ZFP295","zinc finger protein 295","0","0","1","0.175205"
"GLCCI1","glucocorticoid induced transcript 1","0","0","2","0.17449"
"SYNJ2BP","synaptojanin 2 binding protein","0","0","2","0.17449"
"BCL11A","B-cell CLL/lymphoma 11A (zinc finger protein)","0","0","3","0.174253"
"0610010F05RIK","RIKEN cDNA 0610010F05 gene","0","0","1","0.173781"
"9330182L06RIK","RIKEN cDNA 9330182L06 gene","0","0","1","0.173781"
"CAR10","carbonic anhydrase 10","0","0","1","0.173781"
"CHMP7","CHMP family, member 7","0","0","1","0.173781"
"CUL5","cullin 5","1","0","1","0.173781"
"DLST","dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)","3","0","1","0.173781"
"FYN","Fyn proto-oncogene","8","7","1","0.173781"
"INO80","INO80 homolog (S. cerevisiae)","0","0","1","0.173781"
"ITSN1","intersectin 1 (SH3 domain protein 1A)","0","0","3","0.173781"
"KIF3B","kinesin family member 3B","0","0","2","0.173781"
"KLHL9","kelch-like 9 (Drosophila)","1","0","1","0.173781"
"LGI1","leucine-rich repeat LGI family, member 1","0","0","1","0.173781"
"OAZ2-PS","ornithine decarboxylase antizyme 2, pseudogene","0","0","1","0.173781"
"PHYHIPL","phytanoyl-CoA hydroxylase interacting protein-like","0","0","1","0.173781"
"PI4K2B","phosphatidylinositol 4-kinase type 2 beta","3","0","1","0.173781"
"PIWIL2","piwi-like homolog 2 (Drosophila)","1","0","1","0.173781"
"SOX4","SRY-box containing gene 4","0","0","1","0.173781"
"SOX9","SRY-box containing gene 9","0","0","1","0.173781"
"SPSB4","splA/ryanodine receptor domain and SOCS box containing 4","0","0","1","0.173781"
"STIM1","stromal interaction molecule 1","0","0","1","0.173781"
"TMBIM6","transmembrane BAX inhibitor motif containing 6","0","0","1","0.173781"
"TMEM161B","transmembrane protein 161B","0","0","1","0.173781"
"ZC3H10","zinc finger CCCH type containing 10","0","0","1","0.173781"
"ANTXR1","anthrax toxin receptor 1","0","0","2","0.173077"
"DCAF7","DDB1 and CUL4 associated factor 7","0","0","2","0.173077"
"ELAVL1","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)","0","1","2","0.173077"
"PIK3R1","phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha)","39","47","2","0.173077"
"ARPC5","actin related protein 2/3 complex, subunit 5","3","5","1","0.172379"
"B3GALT1","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1","2","0","2","0.172379"
"B3GALT2","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2","2","0","1","0.172379"
"PDIK1L","PDLIM1 interacting kinase 1 like","0","0","2","0.172379"
"PDPK1","3-phosphoinositide dependent protein kinase 1","8","7","2","0.172379"
"PHF3","PHD finger protein 3","0","0","1","0.172379"
"POLR3G","polymerase (RNA) III (DNA directed) polypeptide G","5","0","1","0.172379"
"RHOBTB2","Rho-related BTB domain containing 2","1","0","1","0.172379"
"SIDT2","SID1 transmembrane family, member 2","0","0","1","0.172379"
"SRSF13B","serine/arginine-rich splicing factor 13B","0","0","1","0.172379"
"SSR3","signal sequence receptor, gamma","1","0","1","0.172379"
"TMED5","transmembrane emp24 protein transport domain containing 5","0","0","1","0.172379"
"YPEL2","yippee-like 2 (Drosophila)","0","0","2","0.172379"
"YTHDC2","YTH domain containing 2","0","0","1","0.172379"
"FAM78B","family with sequence similarity 78, member B","0","0","2","0.171687"
"GDA","guanine deaminase","2","0","2","0.171687"
"4930539E08RIK","RIKEN cDNA 4930539E08 gene","0","0","1","0.171"
"BC017647","cDNA sequence BC017647","0","0","1","0.171"
"CASC3","cancer susceptibility candidate 3","1","0","1","0.171"
"CXADR","coxsackie virus and adenovirus receptor","1","0","2","0.171"
"FAM98A","family with sequence similarity 98, member A","0","0","1","0.171"
"MARK2","MAP/microtubule affinity-regulating kinase 2","0","0","1","0.171"
"MRPS25","mitochondrial ribosomal protein S25","0","0","2","0.171"
"N28178","expressed sequence N28178","0","0","2","0.171"
"NEK10","NIMA (never in mitosis gene a)- related kinase 10","0","0","1","0.171"
"OLR1","oxidized low density lipoprotein (lectin-like) receptor 1","2","0","1","0.171"
"OSTF1","osteoclast stimulating factor 1","0","0","1","0.171"
"PDCL","phosducin-like","0","0","1","0.171"
"SLC4A10","solute carrier family 4, sodium bicarbonate cotransporter-like, member 10","0","0","1","0.171"
"SPOCK2","sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2","0","0","1","0.171"
"UBTF","upstream binding transcription factor, RNA polymerase I","0","0","1","0.171"
"MEGF11","multiple EGF-like-domains 11","0","0","2","0.170319"
"1600021P15RIK","RIKEN cDNA 1600021P15 gene","0","0","1","0.169643"
"ADAR","adenosine deaminase, RNA-specific","1","0","1","0.169643"
"ETS2","E26 avian leukemia oncogene 2, 3' domain","1","2","1","0.169643"
"FZD1","frizzled homolog 1 (Drosophila)","4","5","1","0.169643"
"LONRF3","LON peptidase N-terminal domain and ring finger 3","0","0","2","0.169643"
"LRRC28","leucine rich repeat containing 28","0","0","1","0.169643"
"PHYHIP","phytanoyl-CoA hydroxylase interacting protein","0","0","1","0.169643"
"PPAPDC2","phosphatidic acid phosphatase type 2 domain containing 2","0","0","1","0.169643"
"PRPS2","phosphoribosyl pyrophosphate synthetase 2","3","0","1","0.169643"
"SPRED2","sprouty-related, EVH1 domain containing 2","1","0","1","0.169643"
"TMPRSS13","transmembrane protease, serine 13","0","0","1","0.169643"
"TSC22D3","TSC22 domain family, member 3","0","0","1","0.169643"
"VPS54","vacuolar protein sorting 54 (yeast)","0","0","1","0.169643"
"TRAF3","TNF receptor-associated factor 3","5","3","2","0.168972"
"2310014L17RIK","RIKEN cDNA 2310014L17 gene","0","0","1","0.168307"
"ABI1","abl-interactor 1","0","0","1","0.168307"
"BNIP2","BCL2/adenovirus E1B interacting protein 2","0","0","1","0.168307"
"CD83","CD83 antigen","0","0","1","0.168307"
"CLIP1","CAP-GLY domain containing linker protein 1","0","0","1","0.168307"
"CPEB1","cytoplasmic polyadenylation element binding protein 1","3","0","1","0.168307"
"DHX40","DEAH (Asp-Glu-Ala-His) box polypeptide 40","0","0","1","0.168307"
"GAS2L1","growth arrest-specific 2 like 1","0","0","1","0.168307"
"KL","klotho","0","0","1","0.168307"
"LDLR","low density lipoprotein receptor","3","0","1","0.168307"
"LRRC39","leucine rich repeat containing 39","0","0","1","0.168307"
"PPFIA2","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2","0","0","1","0.168307"
"RIT2","Ras-like without CAAX 2","0","0","1","0.168307"
"SEMA3C","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C","1","0","1","0.168307"
"SENP2","SUMO/sentrin specific peptidase 2","2","0","1","0.168307"
"SLC14A1","solute carrier family 14 (urea transporter), member 1","0","0","1","0.168307"
"SLC25A24","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24","0","0","1","0.168307"
"SLC29A3","solute carrier family 29 (nucleoside transporters), member 3","0","0","1","0.168307"
"SRSF6","serine/arginine-rich splicing factor 6","1","0","1","0.168307"
"SUV39H1","suppressor of variegation 3-9 homolog 1 (Drosophila)","1","0","1","0.168307"
"ZZEF1","zinc finger, ZZ-type with EF hand domain 1","0","0","1","0.168307"
"ANKRD44","ankyrin repeat domain 44","0","0","2","0.166992"
"ATL1","atlastin GTPase 1","0","0","1","0.166992"
"CCL22","chemokine (C-C motif) ligand 22","2","0","1","0.166992"
"CDKN1A","cyclin-dependent kinase inhibitor 1A (P21)","10","9","1","0.166992"
"GPR64","G protein-coupled receptor 64","0","0","1","0.166992"
"HTR7","5-hydroxytryptamine (serotonin) receptor 7","2","0","1","0.166992"
"ING2","inhibitor of growth family, member 2","0","0","1","0.166992"
"LRP2","low density lipoprotein receptor-related protein 2","1","0","1","0.166992"
"MAP3K8","mitogen-activated protein kinase kinase kinase 8","3","1","1","0.166992"
"MKLN1","muskelin 1, intracellular mediator containing kelch motifs","0","0","1","0.166992"
"PANK1","pantothenate kinase 1","2","0","1","0.166992"
"PLEKHO2","pleckstrin homology domain containing, family O member 2","0","0","1","0.166992"
"SLC25A27","solute carrier family 25, member 27","0","0","1","0.166992"
"STX1A","syntaxin 1A (brain)","1","0","1","0.166992"
"TANC1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1","0","0","1","0.166992"
"TMEM25","transmembrane protein 25","0","0","1","0.166992"
"UBR7","ubiquitin protein ligase E3 component n-recognin 7 (putative)","0","0","1","0.166992"
"EDEM1","ER degradation enhancer, mannosidase alpha-like 1","1","0","2","0.166342"
"BBX","bobby sox homolog (Drosophila)","0","0","1","0.165698"
"BCL11B","B-cell leukemia/lymphoma 11B","0","0","2","0.165698"
"CDK14","cyclin-dependent kinase 14","0","0","2","0.165698"
"DDAH1","dimethylarginine dimethylaminohydrolase 1","0","0","1","0.165698"
"DLG3","discs, large homolog 3 (Drosophila)","0","0","1","0.165698"
"GAS7","growth arrest specific 7","0","0","1","0.165698"
"GGT5","gamma-glutamyltransferase 5","6","0","1","0.165698"
"GM4793","predicted gene 4793","0","0","1","0.165698"
"HOXC5","homeobox C5","0","0","1","0.165698"
"PPFIA4","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4","0","0","1","0.165698"
"RIOK3","RIO kinase 3 (yeast)","0","0","1","0.165698"
"RRAS2","related RAS viral (r-ras) oncogene homolog 2","3","0","1","0.165698"
"HDX","highly divergent homeobox","0","0","2","0.165058"
"PIKFYVE","phosphoinositide kinase, FYVE finger containing","4","0","2","0.165058"
"A930001N09RIK","RIKEN cDNA A930001N09 gene","0","0","1","0.164423"
"ACP2","acid phosphatase 2, lysosomal","2","0","1","0.164423"
"AMOT","angiomotin","0","0","2","0.164423"
"CD86","CD86 antigen","9","2","1","0.164423"
"EHD3","EH-domain containing 3","1","0","1","0.164423"
"ELMOD1","ELMO domain containing 1","0","0","1","0.164423"
"LRRC40","leucine rich repeat containing 40","0","0","1","0.164423"
"MED13","mediator complex subunit 13","0","0","2","0.164423"
"NSG1","neuron specific gene family member 1","0","0","1","0.164423"
"OTX1","orthodenticle homolog 1 (Drosophila)","0","0","1","0.164423"
"PTGS2","prostaglandin-endoperoxide synthase 2","6","1","1","0.164423"
"RNMT","RNA (guanine-7-) methyltransferase","0","0","1","0.164423"
"SLC44A5","solute carrier family 44, member 5","0","0","1","0.164423"
"STRN","striatin, calmodulin binding protein","0","0","1","0.164423"
"ADAMTS18","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 18","0","0","1","0.163168"
"ASB3","ankyrin repeat and SOCS box-containing 3","0","0","1","0.163168"
"CSNK2A2","casein kinase 2, alpha prime polypeptide","3","0","1","0.163168"
"EBF2","early B-cell factor 2","0","0","1","0.163168"
"EFNB1","ephrin B1","1","0","1","0.163168"
"ERGIC2","ERGIC and golgi 2","0","0","1","0.163168"
"ITGB8","integrin beta 8","7","0","1","0.163168"
"LMO3","LIM domain only 3","0","0","1","0.163168"
"NPHP3","nephronophthisis 3 (adolescent)","0","0","1","0.163168"
"PNMA3","paraneoplastic antigen MA3","0","0","1","0.163168"
"PTBP2","polypyrimidine tract binding protein 2","0","0","1","0.163168"
"PTP4A2","protein tyrosine phosphatase 4a2","0","0","1","0.163168"
"PXDN","peroxidasin homolog (Drosophila)","0","0","1","0.163168"
"RGS2","regulator of G-protein signaling 2","0","0","1","0.163168"
"S1PR1","sphingosine-1-phosphate receptor 1","1","1","1","0.163168"
"SLC25A35","solute carrier family 25, member 35","0","0","1","0.163168"
"STK10","serine/threonine kinase 10","0","0","1","0.163168"
"TMEM183A","transmembrane protein 183A","0","0","1","0.163168"
"TMPO","thymopoietin","0","0","1","0.163168"
"3110062M04RIK","RIKEN cDNA 3110062M04 gene","0","0","1","0.161932"
"COL10A1","collagen, type X, alpha 1","0","0","1","0.161932"
"DGCR2","DiGeorge syndrome critical region gene 2","0","0","1","0.161932"
"ENOX2","ecto-NOX disulfide-thiol exchanger 2","0","0","1","0.161932"
"GM5420","predicted gene 5420","0","0","1","0.161932"
"GNS","glucosamine (N-acetyl)-6-sulfatase","3","0","1","0.161932"
"GRM7","glutamate receptor, metabotropic 7","1","0","1","0.161932"
"INSIG1","insulin induced gene 1","0","0","1","0.161932"
"KIF13A","kinesin family member 13A","0","0","1","0.161932"
"OSMR","oncostatin M receptor","2","0","1","0.161932"
"PER2","period homolog 2 (Drosophila)","1","0","1","0.161932"
"PHF19","PHD finger protein 19","0","0","1","0.161932"
"PTGES","prostaglandin E synthase","2","0","1","0.161932"
"SLC35A2","solute carrier family 35 (UDP-galactose transporter), member A2","0","0","1","0.161932"
"STAT5B","signal transducer and activator of transcription 5B","6","14","1","0.161932"
"ZFP275","zinc finger protein 275","0","0","2","0.161932"
"ANKS1B","ankyrin repeat and sterile alpha motif domain containing 1B","0","0","1","0.160714"
"COG3","component of oligomeric golgi complex 3","0","0","1","0.160714"
"FBXL14","F-box and leucine-rich repeat protein 14","0","0","1","0.160714"
"FRZB","frizzled-related protein","0","0","1","0.160714"
"GPR156","G protein-coupled receptor 156","1","0","1","0.160714"
"HDLBP","high density lipoprotein (HDL) binding protein","0","0","1","0.160714"
"JHDM1D","jumonji C domain-containing histone demethylase 1 homolog D (S. cerevisiae)","0","0","1","0.160714"
"KCTD5","potassium channel tetramerisation domain containing 5","0","0","1","0.160714"
"LIMD1","LIM domains containing 1","0","0","1","0.160714"
"PPIP5K2","diphosphoinositol pentakisphosphate kinase 2","0","0","1","0.160714"
"PTER","phosphotriesterase related","0","0","1","0.160714"
"RABL3","RAB, member of RAS oncogene family-like 3","0","0","1","0.160714"
"SRC","Rous sarcoma oncogene","9","19","1","0.160714"
"TRIM66","tripartite motif-containing 66","0","0","2","0.160112"
"ACBD5","acyl-Coenzyme A binding domain containing 5","0","0","1","0.159515"
"CELSR3","cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila)","0","0","1","0.159515"
"IKZF3","IKAROS family zinc finger 3","0","1","1","0.159515"
"ILF3","interleukin enhancer binding factor 3","0","0","1","0.159515"
"KCNA6","potassium voltage-gated channel, shaker-related, subfamily, member 6","0","0","1","0.159515"
"NXPH2","neurexophilin 2","0","0","1","0.159515"
"PLEKHM3","pleckstrin homology domain containing, family M, member 3","0","0","2","0.159515"
"RBMX","RNA binding motif protein, X chromosome","1","0","1","0.159515"
"RGS16","regulator of G-protein signaling 16","0","0","1","0.159515"
"ST6GALNAC4","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4","2","0","1","0.159515"
"TMOD3","tropomodulin 3","0","0","1","0.159515"
"ZFP36L2","zinc finger protein 36, C3H type-like 2","0","0","1","0.159515"
"CACNA1I","calcium channel, voltage-dependent, alpha 1I subunit","2","0","1","0.158333"
"DOC2B","double C2, beta","0","0","1","0.158333"
"FAM168A","family with sequence similarity 168, member A","0","0","2","0.158333"
"KCNMA1","potassium large conductance calcium-activated channel, subfamily M, alpha member 1","3","0","1","0.158333"
"KSR1","kinase suppressor of ras 1","0","0","1","0.158333"
"MGLL","monoglyceride lipase","2","0","1","0.158333"
"MMAB","methylmalonic aciduria (cobalamin deficiency) type B homolog (human)","2","0","1","0.158333"
"NEUROD1","neurogenic differentiation 1","1","0","1","0.158333"
"OBFC2A","oligonucleotide/oligosaccharide-binding fold containing 2A","0","0","1","0.158333"
"PVRL4","poliovirus receptor-related 4","1","0","1","0.158333"
"RAD51L3","RAD51-like 3 (S. cerevisiae)","1","0","2","0.158333"
"RCBTB1","regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1","0","0","1","0.158333"
"SLC16A10","solute carrier family 16 (monocarboxylic acid transporters), member 10","1","0","1","0.158333"
"SLC43A2","solute carrier family 43, member 2","0","0","1","0.158333"
"STAG2","stromal antigen 2","1","0","1","0.158333"
"TMC7","transmembrane channel-like gene family 7","0","0","1","0.158333"
"ZFP335","zinc finger protein 335","0","0","1","0.158333"
"AGAP1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1","1","0","2","0.157749"
"SERTAD2","SERTA domain containing 2","0","0","2","0.157749"
"3110043O21RIK","RIKEN cDNA 3110043O21 gene","0","0","1","0.157169"
"AI480653","expressed sequence AI480653","0","0","1","0.157169"
"BAIAP2","brain-specific angiogenesis inhibitor 1-associated protein 2","2","1","1","0.157169"
"DENND1B","DENN/MADD domain containing 1B","0","0","1","0.157169"
"DGKI","diacylglycerol kinase, iota","4","0","1","0.157169"
"EDNRA","endothelin receptor type A","3","1","1","0.157169"
"FAM78A","family with sequence similarity 78, member A","0","0","1","0.157169"
"IL33","interleukin 33","1","0","1","0.157169"
"PTK2","PTK2 protein tyrosine kinase 2","11","18","1","0.157169"
"PXN","paxillin","6","10","1","0.157169"
"SUGT1","SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)","1","0","1","0.157169"
"TRMT12","tRNA methyltranferase 12 homolog (S. cerevisiae)","0","0","1","0.157169"
"VAMP2","vesicle-associated membrane protein 2","3","0","1","0.157169"
"WASF3","WAS protein family, member 3","2","1","1","0.157169"
"ZER1","zer-1 homolog (C. elegans)","0","0","1","0.157169"
"CACNA1E","calcium channel, voltage-dependent, R type, alpha 1E subunit","3","0","2","0.156593"
"FAM120C","family with sequence similarity 120, member C","0","0","2","0.156593"
"ARL15","ADP-ribosylation factor-like 15","0","0","1","0.156022"
"CANX","calnexin","3","0","1","0.156022"
"CNTN3","contactin 3","0","0","1","0.156022"
"DNM1L","dynamin 1-like","3","0","1","0.156022"
"EIF4E","eukaryotic translation initiation factor 4E","3","5","1","0.156022"
"FAM48A","family with sequence similarity 48, member A","0","0","1","0.156022"
"LARP1B","La ribonucleoprotein domain family, member 1B","0","0","1","0.156022"
"MED12","mediator of RNA polymerase II transcription, subunit 12 homolog (yeast)","0","0","1","0.156022"
"MTMR10","myotubularin related protein 10","0","0","1","0.156022"
"PHACTR3","phosphatase and actin regulator 3","0","0","1","0.156022"
"PLD1","phospholipase D1","7","2","1","0.156022"
"PRRG3","proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)","0","0","2","0.156022"
"PUM1","pumilio 1 (Drosophila)","0","0","1","0.156022"
"TBC1D4","TBC1 domain family, member 4","0","0","1","0.156022"
"2810030E01RIK","RIKEN cDNA 2810030E01 gene","0","0","1","0.154891"
"4632411B12RIK","RIKEN cDNA 4632411B12 gene","0","0","1","0.154891"
"ARIH1","ariadne ubiquitin-conjugating enzyme E2 binding protein homolog 1 (Drosophila)","0","0","1","0.154891"
"CDC14A","CDC14 cell division cycle 14 homolog A (S. cerevisiae)","1","0","1","0.154891"
"CHD6","chromodomain helicase DNA binding protein 6","0","0","1","0.154891"
"CYP1B1","cytochrome P450, family 1, subfamily b, polypeptide 1","3","0","1","0.154891"
"DCC","deleted in colorectal carcinoma","3","0","2","0.154891"
"FAM175B","family with sequence similarity 175, member B","0","0","1","0.154891"
"HIF1A","hypoxia inducible factor 1, alpha subunit","3","4","1","0.154891"
