"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"CAMKK2","calcium/calmodulin-dependent protein kinase kinase 2, beta","1","1","1","0.0525723"
"CD53","CD53 antigen","0","0","1","0.0525723"
"CHST15","carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15","1","0","2","0.0525723"
"CRLS1","cardiolipin synthase 1","2","0","1","0.0525723"
"CXCL13","chemokine (C-X-C motif) ligand 13","2","0","1","0.0525723"
"D630039A03RIK","RIKEN cDNA D630039A03 gene","0","0","1","0.0525723"
"EIF1AD","eukaryotic translation initiation factor 1A domain containing","0","0","1","0.0525723"
"ELOVL1","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1","0","0","1","0.0525723"
"EXTL3","exostoses (multiple)-like 3","2","0","2","0.0525723"
"FAM19A5","family with sequence similarity 19, member A5","0","0","1","0.0525723"
"GRM1","glutamate receptor, metabotropic 1","6","1","1","0.0525723"
"KATNB1","katanin p80 (WD40-containing) subunit B 1","0","0","1","0.0525723"
"LIMS1","LIM and senescent cell antigen-like domains 1","0","0","2","0.0525723"
"LMBRD2","LMBR1 domain containing 2","0","0","1","0.0525723"
"PDE10A","phosphodiesterase 10A","1","0","3","0.0525723"
"PTGER3","prostaglandin E receptor 3 (subtype EP3)","2","0","2","0.0525723"
"RIF1","Rap1 interacting factor 1 homolog (yeast)","0","0","1","0.0525723"
"SRP9","signal recognition particle 9","1","0","1","0.0525723"
"TAF2","TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor","1","0","1","0.0525723"
"ZFP280D","zinc finger protein 280D","0","0","3","0.0523595"
"HP1BP3","heterochromatin protein 1, binding protein 3","0","0","2","0.0522537"
"OGDH","oxoglutarate dehydrogenase (lipoamide)","4","1","2","0.0522537"
"SDF4","stromal cell derived factor 4","0","0","2","0.0522537"
"ABCG3","ATP-binding cassette, sub-family G (WHITE), member 3","1","0","1","0.051939"
"ANKRD13A","ankyrin repeat domain 13a","0","0","1","0.051939"
"ATOH1","atonal homolog 1 (Drosophila)","0","0","1","0.051939"
"BC025446","cDNA sequence BC025446","0","0","1","0.051939"
"FBXO27","F-box protein 27","0","0","1","0.051939"
"KCTD2","potassium channel tetramerisation domain containing 2","0","0","1","0.051939"
"MMP13","matrix metallopeptidase 13","0","0","1","0.051939"
"MORC2A","microrchidia 2A","0","0","1","0.051939"
"MRM1","mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae)","0","0","1","0.051939"
"NDRG1","N-myc downstream regulated gene 1","0","0","1","0.051939"
"NFXL1","nuclear transcription factor, X-box binding-like 1","0","0","1","0.051939"
"PREPL","prolyl endopeptidase-like","0","0","1","0.051939"
"SLC20A2","solute carrier family 20, member 2","0","0","1","0.051939"
"ST13","suppression of tumorigenicity 13","0","0","1","0.051939"
"TAF5L","TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor","1","0","1","0.051939"
"TMEM88","transmembrane protein 88","0","0","1","0.051939"
"ZCCHC8","zinc finger, CCHC domain containing 8","0","0","1","0.051939"
"6030405A18RIK","RIKEN cDNA 6030405A18 gene","0","0","2","0.0519388"
"MCART1","mitochondrial carrier triple repeat 1","0","0","2","0.0519388"
"NEUROD4","neurogenic differentiation 4","0","0","2","0.0519388"
"NT5DC3","5'-nucleotidase domain containing 3","0","0","2","0.0519388"
"RIMS3","regulating synaptic membrane exocytosis 3","0","0","2","0.0519388"
"MRPS25","mitochondrial ribosomal protein S25","0","0","3","0.0517311"
"FAIM2","Fas apoptotic inhibitory molecule 2","0","0","2","0.0516278"
"GPR45","G protein-coupled receptor 45","0","0","2","0.0516278"
"PDP1","pyruvate dehyrogenase phosphatase catalytic subunit 1","0","0","2","0.0516278"
"RAB27B","RAB27b, member RAS oncogene family","1","0","3","0.051525"
"PTPLAD2","protein tyrosine phosphatase-like A domain containing 2","0","0","2","0.0513206"
"CEP55","centrosomal protein 55","0","0","1","0.0513204"
"ECT2","ect2 oncogene","0","0","1","0.0513204"
"ERC1","ELKS/RAB6-interacting/CAST family member 1","0","0","1","0.0513204"
"FICD","FIC domain containing","0","0","1","0.0513204"
"FOXP4","forkhead box P4","0","0","1","0.0513204"
"GYS1","glycogen synthase 1, muscle","2","0","1","0.0513204"
"MTRR","5-methyltetrahydrofolate-homocysteine methyltransferase reductase","0","0","1","0.0513204"
"SCN4A","sodium channel, voltage-gated, type IV, alpha","0","0","1","0.0513204"
"TCERG1L","transcription elongation regulator 1-like","0","0","1","0.0513204"
"TNFSF4","tumor necrosis factor (ligand) superfamily, member 4","1","0","1","0.0513204"
"UBXN8","UBX domain protein 8","0","0","1","0.0513204"
"AKAP17B","A kinase (PRKA) anchor protein 17B","0","0","2","0.0510168"
"CLDN1","claudin 1","4","0","2","0.0510168"
"RASGRP1","RAS guanyl releasing protein 1","2","0","2","0.0510168"
"SLC25A46","solute carrier family 25, member 46","0","0","2","0.0510168"
"DBN1","drebrin 1","0","0","1","0.0507168"
"DENND3","DENN/MADD domain containing 3","0","0","1","0.0507168"
"GALNT14","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 14","2","0","1","0.0507168"
"MTHFD2","methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase","3","0","1","0.0507168"
"NID1","nidogen 1","0","0","1","0.0507168"
"PALMD","palmdelphin","0","0","1","0.0507168"
"PARP14","poly (ADP-ribose) polymerase family, member 14","0","0","2","0.0507168"
"PHKA1","phosphorylase kinase alpha 1","2","0","1","0.0507168"
"PPM1H","protein phosphatase 1H (PP2C domain containing)","0","0","1","0.0507168"
"PPP1CC","protein phosphatase 1, catalytic subunit, gamma isoform","6","0","1","0.0507168"
"SQSTM1","sequestosome 1","0","0","1","0.0507168"
"SYNGR1","synaptogyrin 1","0","0","2","0.0507168"
"TACR1","tachykinin receptor 1","2","0","2","0.0507168"
"TCEA1","transcription elongation factor A (SII) 1","0","0","1","0.0507168"
"D630045J12RIK","RIKEN cDNA D630045J12 gene","0","0","2","0.0504202"
"FBXL2","F-box and leucine-rich repeat protein 2","0","0","2","0.0504202"
"SLC36A1","solute carrier family 36 (proton/amino acid symporter), member 1","1","0","2","0.0504202"
"ATP1B2","ATPase, Na+/K+ transporting, beta 2 polypeptide","8","0","1","0.0501271"
"BEND6","BEN domain containing 6","0","0","1","0.0501271"
"CCDC52","coiled-coil domain containing 52","0","0","1","0.0501271"
"CDC7","cell division cycle 7 (S. cerevisiae)","1","0","1","0.0501271"
"FGD5","FYVE, RhoGEF and PH domain containing 5","0","0","1","0.0501271"
"GMPPB","GDP-mannose pyrophosphorylase B","3","0","1","0.0501271"
"KCNIP3","Kv channel interacting protein 3, calsenilin","0","1","1","0.0501271"
"KLHL7","kelch-like 7 (Drosophila)","0","0","1","0.0501271"
"PCF11","cleavage and polyadenylation factor subunit homolog (S. cerevisiae)","0","0","1","0.0501271"
"SIP1","survival of motor neuron protein interacting protein 1","1","0","1","0.0501271"
"1810041L15RIK","RIKEN cDNA 1810041L15 gene","0","0","2","0.050127"
"CHD4","chromodomain helicase DNA binding protein 4","0","0","2","0.050127"
"TFAM","transcription factor A, mitochondrial","1","0","2","0.050127"
"ARHGAP19","Rho GTPase activating protein 19","0","0","2","0.0495509"
"FAM19A3","family with sequence similarity 19, member A3","0","0","2","0.0495509"
"GPATCH2","G patch domain containing 2","0","0","2","0.0495509"
"ASF1B","ASF1 anti-silencing function 1 homolog B (S. cerevisiae)","0","0","1","0.0495507"
"ATF7","activating transcription factor 7","0","0","1","0.0495507"
"B4GALT6","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6","2","0","1","0.0495507"
"CXCR7","chemokine (C-X-C motif) receptor 7","1","0","1","0.0495507"
"ENDOU","endonuclease, polyU-specific","0","0","1","0.0495507"
"FUT1","fucosyltransferase 1","3","0","1","0.0495507"
"ITFG1","integrin alpha FG-GAP repeat containing 1","0","0","1","0.0495507"
"LYRM7","LYR motif containing 7","0","0","1","0.0495507"
"N4BP2L1","NEDD4 binding protein 2-like 1","0","0","1","0.0495507"
"PIAS2","protein inhibitor of activated STAT 2","5","0","1","0.0495507"
"POLR1A","polymerase (RNA) I polypeptide A","4","1","1","0.0495507"
"RGNEF","Rho-guanine nucleotide exchange factor","0","0","1","0.0495507"
"SEMA3G","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G","1","0","1","0.0495507"
"SMG5","Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)","0","0","1","0.0495507"
"TMEM111","transmembrane protein 111","0","0","1","0.0495507"
"IMPAD1","inositol monophosphatase domain containing 1","0","0","2","0.0492676"
"PBX1","pre B-cell leukemia transcription factor 1","0","0","3","0.049174"
"ABCB10","ATP-binding cassette, sub-family B (MDR/TAP), member 10","1","0","1","0.0489878"
"CBARA1","calcium binding atopy-related autoantigen 1","0","0","1","0.0489878"
"CDC42EP2","CDC42 effector protein (Rho GTPase binding) 2","0","0","1","0.0489878"
"COL4A6","collagen, type IV, alpha 6","6","5","1","0.0489878"
"CRKL","v-crk sarcoma virus CT10 oncogene homolog (avian)-like","12","5","2","0.0489878"
"FAM136A","family with sequence similarity 136, member A","0","0","1","0.0489878"
"FOXI1","forkhead box I1","0","0","1","0.0489878"
"KIF26A","kinesin family member 26A","0","0","1","0.0489878"
"LYPD6B","LY6/PLAUR domain containing 6B","0","0","1","0.0489878"
"PCBP2","poly(rC) binding protein 2","0","0","1","0.0489878"
"VBP1","von Hippel-Lindau binding protein 1","0","0","1","0.0489878"
"BRCC3","BRCA1/BRCA2-containing complex, subunit 3","0","0","2","0.048711"
"NKAP","NFKB activating protein","0","0","2","0.048711"
"TGOLN2","trans-golgi network protein 2","0","0","2","0.048711"
"1300010F03RIK","RIKEN cDNA 1300010F03 gene","0","0","1","0.0484374"
"ACAD8","acyl-Coenzyme A dehydrogenase family, member 8","2","0","1","0.0484374"
"CAPN7","calpain 7","0","0","1","0.0484374"
"CSDC2","cold shock domain containing C2, RNA binding","0","0","1","0.0484374"
"DIRAS1","DIRAS family, GTP-binding RAS-like 1","0","0","1","0.0484374"
"DKK1","dickkopf homolog 1 (Xenopus laevis)","1","0","1","0.0484374"
"DLD","dihydrolipoamide dehydrogenase","6","0","1","0.0484374"
"KCTD11","potassium channel tetramerisation domain containing 11","0","0","1","0.0484374"
"LRRFIP2","leucine rich repeat (in FLII) interacting protein 2","0","0","1","0.0484374"
"NEU1","neuraminidase 1","3","0","1","0.0484374"
"PDGFD","platelet-derived growth factor, D polypeptide","6","0","1","0.0484374"
"RNF165","ring finger protein 165","0","0","1","0.0484374"
"RPL22","ribosomal protein L22","1","0","1","0.0484374"
"SHISA7","shisa homolog 7 (Xenopus laevis)","0","0","1","0.0484374"
"SMCR8","Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)","0","0","1","0.0484374"
"TMEM132A","transmembrane protein 132A","0","0","1","0.0484374"
"BC021395","","0","0","2","0.0484373"
"CD274","CD274 antigen","1","0","2","0.0484373"
"CRAMP1L","Crm, cramped-like (Drosophila)","0","0","2","0.0484373"
"GNG4","guanine nucleotide binding protein (G protein), gamma 4","1","0","2","0.0484373"
"LEP","leptin","4","1","2","0.0484373"
"LRRC16A","leucine rich repeat containing 16A","0","0","2","0.0484373"
"STXBP6","syntaxin binding protein 6 (amisyn)","0","0","2","0.0484373"
"GOPC","golgi associated PDZ and coiled-coil motif containing","0","0","2","0.0481667"
"MEGF10","multiple EGF-like-domains 10","0","0","2","0.0481667"
"TSPAN11","tetraspanin 11","0","0","2","0.0481667"
"9030409G11RIK","RIKEN cDNA 9030409G11 gene","0","0","2","0.0478992"
"2900011O08RIK","RIKEN cDNA 2900011O08 gene","0","0","1","0.047899"
"AW551984","expressed sequence AW551984","0","0","1","0.047899"
"BRD8","bromodomain containing 8","0","0","1","0.047899"
"DPM1","dolichol-phosphate (beta-D) mannosyltransferase 1","2","0","1","0.047899"
"PFKP","phosphofructokinase, platelet","5","1","1","0.047899"
"PTPRC","protein tyrosine phosphatase, receptor type, C","4","5","1","0.047899"
"SC5D","sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)","2","0","1","0.047899"
"SLC22A8","solute carrier family 22 (organic anion transporter), member 8","0","0","1","0.047899"
"SUCLA2","succinate-Coenzyme A ligase, ADP-forming, beta subunit","3","1","1","0.047899"
"WHSC2","Wolf-Hirschhorn syndrome candidate 2 (human)","0","0","1","0.047899"
"KIF21A","kinesin family member 21A","0","0","2","0.0476345"
"RAG1","recombination activating gene 1","1","0","2","0.0476345"
"SLC39A14","solute carrier family 39 (zinc transporter), member 14","0","0","2","0.0476345"
"ARC","activity regulated cytoskeletal-associated protein","0","0","1","0.0473728"
"ATG4D","autophagy-related 4D (yeast)","1","0","1","0.0473728"
"B230120H23RIK","RIKEN cDNA B230120H23 gene","2","0","1","0.0473728"
"CCDC21","coiled-coil domain containing 21","0","0","1","0.0473728"
"COL22A1","collagen, type XXII, alpha 1","0","0","1","0.0473728"
"EPB4.1L2","erythrocyte protein band 4.1-like 2","1","0","1","0.0473728"
"GPR56","G protein-coupled receptor 56","0","0","1","0.0473728"
"HIRA","histone cell cycle regulation defective homolog A (S. cerevisiae)","0","0","1","0.0473728"
"IBSP","integrin binding sialoprotein","2","0","1","0.0473728"
"ING4","inhibitor of growth family, member 4","0","0","1","0.0473728"
"PPARD","peroxisome proliferator activator receptor delta","4","2","1","0.0473728"
"RFXAP","regulatory factor X-associated protein","2","0","1","0.0473728"
"SLC7A4","solute carrier family 7 (cationic amino acid transporter, y+ system), member 4","0","0","1","0.0473728"
"TBC1D22A","TBC1 domain family, member 22a","0","0","1","0.0473728"
"YME1L1","YME1-like 1 (S. cerevisiae)","0","0","1","0.0473728"
"ZC3H14","zinc finger CCCH type containing 14","0","0","1","0.0473728"
"BC026590","cDNA sequence BC026590","0","0","2","0.0471139"
"ANKMY2","ankyrin repeat and MYND domain containing 2","0","0","1","0.0468579"
"BMP15","bone morphogenetic protein 15","0","0","1","0.0468579"
"CD28","CD28 antigen","9","8","2","0.0468579"
"CD40","CD40 antigen","12","5","1","0.0468579"
"CHCHD8","coiled-coil-helix-coiled-coil-helix domain containing 8","0","0","1","0.0468579"
"FAM46C","family with sequence similarity 46, member C","0","0","1","0.0468579"
"GPR21","G protein-coupled receptor 21","0","0","1","0.0468579"
"HIGD1A","HIG1 domain family, member 1A","0","0","1","0.0468579"
"METTL13","methyltransferase like 13","0","0","1","0.0468579"
"MYO1E","myosin IE","0","0","1","0.0468579"
"PLEKHA6","pleckstrin homology domain containing, family A member 6","0","0","2","0.0468579"
"PPIP5K1","diphosphoinositol pentakisphosphate kinase 1","0","0","2","0.0468579"
"SLC7A8","solute carrier family 7 (cationic amino acid transporter, y+ system), member 8","1","0","1","0.0468579"
"TLN1","talin 1","1","6","2","0.0468579"
"ZFP507","zinc finger protein 507","0","0","2","0.0468579"
"SH3GL2","SH3-domain GRB2-like 2","1","0","2","0.0466046"
"YAP1","yes-associated protein 1","0","0","2","0.0466046"
"1810031K17RIK","RIKEN cDNA 1810031K17 gene","0","0","1","0.0463539"
"ARVCF","armadillo repeat gene deleted in velo-cardio-facial syndrome","0","0","1","0.0463539"
"CDCA7L","cell division cycle associated 7 like","0","0","1","0.0463539"
"L3MBTL4","l(3)mbt-like 4 (Drosophila)","0","0","1","0.0463539"
"MAGIX","MAGI family member, X-linked","0","0","1","0.0463539"
"NEURL1A","neuralized homolog 1A (Drosophila)","0","0","1","0.0463539"
"NRP1","neuropilin 1","1","0","1","0.0463539"
"NXN","nucleoredoxin","0","0","1","0.0463539"
"PTDSS1","phosphatidylserine synthase 1","2","0","1","0.0463539"
"SALL2","sal-like 2 (Drosophila)","0","0","1","0.0463539"
"SNCA","synuclein, alpha","2","1","1","0.0463539"
"STAT5A","signal transducer and activator of transcription 5A","5","14","1","0.0463539"
"TRIM23","tripartite motif-containing 23","0","0","1","0.0463539"
"ZC3HAV1","zinc finger CCCH type, antiviral 1","0","0","2","0.0461062"
"BC003331","cDNA sequence BC003331","0","0","1","0.0458609"
"BRS3","bombesin-like receptor 3","1","0","1","0.0458609"
"CHORDC1","cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1","0","0","1","0.0458609"
"FAM154B","family with sequence similarity 154, member B","0","0","1","0.0458609"
"HGF","hepatocyte growth factor","6","1","1","0.0458609"
"IL7R","interleukin 7 receptor","4","1","1","0.0458609"
"LAMP2","lysosomal-associated membrane protein 2","2","0","2","0.0458609"
"NOLC1","nucleolar and coiled-body phosphoprotein 1","0","0","1","0.0458609"
"NSUN6","NOL1/NOP2/Sun domain family member 6","0","0","1","0.0458609"
"SLC17A8","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8","0","0","1","0.0458609"
"SLC5A12","solute carrier family 5 (sodium/glucose cotransporter), member 12","0","0","1","0.0458609"
"SNAP23","synaptosomal-associated protein 23","1","0","1","0.0458609"
"SUDS3","suppressor of defective silencing 3 homolog (S. cerevisiae)","0","0","1","0.0458609"
"TNFAIP8L3","tumor necrosis factor, alpha-induced protein 8-like 3","0","0","2","0.0458609"
"XK","Kell blood group precursor (McLeod phenotype) homolog","0","0","2","0.0458609"
"ACPP","acid phosphatase, prostate","1","0","2","0.0456183"
"ARNT2","aryl hydrocarbon receptor nuclear translocator 2","2","0","2","0.0456183"
"BC057371","","0","0","2","0.0456183"
"IRGM2","immunity-related GTPase family M member 2","0","0","2","0.0456183"
"ALDH6A1","aldehyde dehydrogenase family 6, subfamily A1","4","0","1","0.0453782"
"COMMD2","COMM domain containing 2","0","0","1","0.0453782"
"CTNNAL1","catenin (cadherin associated protein), alpha-like 1","0","0","1","0.0453782"
"DCLK2","doublecortin-like kinase 2","0","0","1","0.0453782"
"HR","hairless","0","0","1","0.0453782"
"NEU3","neuraminidase 3","2","0","1","0.0453782"
"P2RX4","purinergic receptor P2X, ligand-gated ion channel 4","2","0","1","0.0453782"
"PIGY","phosphatidylinositol glycan anchor biosynthesis, class Y","0","0","2","0.0453782"
"PPFIA1","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1","0","0","1","0.0453782"
"RRN3","RRN3 RNA polymerase I transcription factor homolog (yeast)","0","0","1","0.0453782"
"SAMHD1","SAM domain and HD domain, 1","0","0","1","0.0453782"
"SH2D2A","SH2 domain protein 2A","1","0","2","0.0453782"
"XIRP2","xin actin-binding repeat containing 2","0","0","1","0.0453782"
"POLR3F","polymerase (RNA) III (DNA directed) polypeptide F","5","0","2","0.0451405"
"PTCHD1","patched domain containing 1","0","0","2","0.0451405"
"RAPGEF6","Rap guanine nucleotide exchange factor (GEF) 6","0","0","2","0.0451405"
"EFR3A","EFR3 homolog A (S. cerevisiae)","0","0","2","0.0449055"
"4930471M23RIK","RIKEN cDNA 4930471M23 gene","0","0","1","0.0449053"
"ABCF3","ATP-binding cassette, sub-family F (GCN20), member 3","0","0","1","0.0449053"
"CHMP1A","chromatin modifying protein 1A","1","0","1","0.0449053"
"CPNE4","copine IV","0","0","1","0.0449053"
"MAPK1IP1L","mitogen-activated protein kinase 1 interacting protein 1-like","0","0","1","0.0449053"
"MPZL2","myelin protein zero-like 2","0","0","1","0.0449053"
"PUM2","pumilio 2 (Drosophila)","0","0","1","0.0449053"
"TUBGCP5","tubulin, gamma complex associated protein 5","0","0","1","0.0449053"
"ACADSB","acyl-Coenzyme A dehydrogenase, short/branched chain","3","0","1","0.0444425"
"AKTIP","thymoma viral proto-oncogene 1 interacting protein","0","0","1","0.0444425"
"CD320","CD320 antigen","0","0","1","0.0444425"
"CNKSR3","Cnksr family member 3","0","0","1","0.0444425"
"EPGN","epithelial mitogen","0","0","1","0.0444425"
"ERLEC1","endoplasmic reticulum lectin 1","1","0","1","0.0444425"
"EXTL1","exostoses (multiple)-like 1","2","0","1","0.0444425"
"MAGT1","magnesium transporter 1","0","0","1","0.0444425"
"PRDX6","peroxiredoxin 6","2","0","1","0.0444425"
"SAMD5","sterile alpha motif domain containing 5","0","0","1","0.0444425"
"ZRANB1","zinc finger, RAN-binding domain containing 1","0","0","1","0.0444425"
"RSF1","remodeling and spacing factor 1","0","0","3","0.0442903"
"TRAF4","TNF receptor associated factor 4","2","0","2","0.0442146"
"APBB2","amyloid beta (A4) precursor protein-binding, family B, member 2","0","0","1","0.0439891"
"CDH7","cadherin 7, type 2","0","0","1","0.0439891"
"CNGA2","cyclic nucleotide gated channel alpha 2","0","0","1","0.0439891"
"CUX2","cut-like homeobox 2","0","0","1","0.0439891"
"DEDD","death effector domain-containing","0","0","1","0.0439891"
"FBLN1","fibulin 1","0","0","1","0.0439891"
"GPN1","GPN-loop GTPase 1","0","0","1","0.0439891"
"IL17RD","interleukin 17 receptor D","0","0","3","0.0439891"
"LYRM1","LYR motif containing 1","0","0","1","0.0439891"
"MDM1","transformed mouse 3T3 cell double minute 1","0","0","1","0.0439891"
"RIMS1","regulating synaptic membrane exocytosis 1","0","0","1","0.0439891"
"ZDHHC2","zinc finger, DHHC domain containing 2","0","0","1","0.0439891"
"EFR3B","EFR3 homolog B (S. cerevisiae)","0","0","2","0.0437657"
"2410131K14RIK","RIKEN cDNA 2410131K14 gene","0","0","1","0.0435448"
"ASB8","ankyrin repeat and SOCS box-containing 8","0","0","1","0.0435448"
"BC066028","","0","0","1","0.0435448"
"CORO2A","coronin, actin binding protein 2A","0","0","1","0.0435448"
"GPHB5","glycoprotein hormone beta 5","0","0","1","0.0435448"
"MAP1LC3B","microtubule-associated protein 1 light chain 3 beta","0","0","1","0.0435448"
"PLA2G2F","phospholipase A2, group IIF","14","0","1","0.0435448"
"POLDIP3","polymerase (DNA-directed), delta interacting protein 3","0","0","1","0.0435448"
"PPIG","peptidyl-prolyl isomerase G (cyclophilin G)","0","0","2","0.0435447"
"PPP1R15B","protein phosphatase 1, regulatory (inhibitor) subunit 15b","0","0","2","0.0433259"
"AF529169","cDNA sequence AF529169","0","0","1","0.0431092"
"ATXN10","ataxin 10","0","0","1","0.0431092"
"AW146020","expressed sequence AW146020","0","0","1","0.0431092"
"CLDND1","claudin domain containing 1","0","0","1","0.0431092"
"CTTNBP2","cortactin binding protein 2","0","0","1","0.0431092"
"F11R","F11 receptor","3","0","1","0.0431092"
"GANAB","alpha glucosidase 2 alpha neutral subunit","3","0","1","0.0431092"
"HNRNPH3","heterogeneous nuclear ribonucleoprotein H3","0","0","1","0.0431092"
"LPCAT1","lysophosphatidylcholine acyltransferase 1","3","0","1","0.0431092"
"PPP1R2","protein phosphatase 1, regulatory (inhibitor) subunit 2","0","0","1","0.0431092"
"SEC24B","Sec24 related gene family, member B (S. cerevisiae)","1","0","1","0.0431092"
"SLC2A4","solute carrier family 2 (facilitated glucose transporter), member 4","3","3","1","0.0431092"
"SMARCC2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2","0","0","1","0.0431092"
"SRP72","signal recognition particle 72","1","0","1","0.0431092"
"TXNDC5","thioredoxin domain containing 5","1","0","1","0.0431092"
"2900064A13RIK","RIKEN cDNA 2900064A13 gene","0","0","1","0.0426824"
"ATP10D","ATPase, class V, type 10D","0","0","1","0.0426824"
"BC004004","cDNA sequence BC004004","0","0","1","0.0426824"
"CSGALNACT2","chondroitin sulfate N-acetylgalactosaminyltransferase 2","2","0","1","0.0426824"
"EGFR","epidermal growth factor receptor","20","13","1","0.0426824"
"LRCH4","leucine-rich repeats and calponin homology (CH) domain containing 4","0","0","1","0.0426824"
"SERPINB8","serine (or cysteine) peptidase inhibitor, clade B, member 8","0","0","1","0.0426824"
"UNC13B","unc-13 homolog B (C. elegans)","0","0","2","0.0426824"
"UNC5CL","unc-5 homolog C (C. elegans)-like","0","0","1","0.0426824"
"ZFP37","zinc finger protein 37","0","0","1","0.0426824"
"ZFYVE27","zinc finger, FYVE domain containing 27","0","0","2","0.0426824"
"SYT6","synaptotagmin VI","0","0","2","0.0424721"
"1110037F02RIK","RIKEN cDNA 1110037F02 gene","0","0","1","0.0422641"
"1110051M20RIK","RIKEN cDNA 1110051M20 gene","0","0","1","0.0422641"
"AICDA","activation-induced cytidine deaminase","2","0","1","0.0422641"
"FNTB","farnesyltransferase, CAAX box, beta","0","0","1","0.0422641"
"GABRP","gamma-aminobutyric acid (GABA) A receptor, pi","1","0","1","0.0422641"
"GLRB","glycine receptor, beta subunit","1","0","1","0.0422641"
"GTF3C2","general transcription factor IIIC, polypeptide 2, beta","0","0","1","0.0422641"
"ONECUT1","one cut domain, family member 1","1","0","1","0.0422641"
"OXGR1","oxoglutarate (alpha-ketoglutarate) receptor 1","0","0","1","0.0422641"
"SHISA5","shisa homolog 5 (Xenopus laevis)","1","0","1","0.0422641"
"SPTLC1","serine palmitoyltransferase, long chain base subunit 1","2","0","1","0.0422641"
"TAB1","TGF-beta activated kinase 1/MAP3K7 binding protein 1","5","0","1","0.0422641"
"TCAM1","testicular cell adhesion molecule 1","0","0","1","0.0422641"
"TMEM71","transmembrane protein 71","0","0","1","0.0422641"
"TMEM87B","transmembrane protein 87B","0","0","2","0.0422639"
"FMN1","formin 1","0","0","3","0.0421263"
"SNTB2","syntrophin, basic 2","0","0","2","0.0418537"
"TMEM194","transmembrane protein 194","0","0","2","0.0418537"
"FKTN","fukutin","0","0","1","0.0418536"
"HNRPLL","heterogeneous nuclear ribonucleoprotein L-like","0","0","1","0.0418536"
"KCNIP4","Kv channel interacting protein 4","0","0","1","0.0418536"
"LRRC57","leucine rich repeat containing 57","0","0","1","0.0418536"
"NIT1","nitrilase 1","0","0","1","0.0418536"
"RTKN2","rhotekin 2","0","0","1","0.0418536"
"SLC39A6","solute carrier family 39 (metal ion transporter), member 6","0","0","1","0.0418536"
"TMEM109","transmembrane protein 109","0","0","1","0.0418536"
"ZFP770","zinc finger protein 770","0","0","1","0.0418536"
"4921536K21RIK","RIKEN cDNA 4921536K21 gene","0","0","1","0.0414512"
"CNOT1","CCR4-NOT transcription complex, subunit 1","1","0","1","0.0414512"
"FNIP2","folliculin interacting protein 2","0","0","2","0.0414512"
"HECTD3","HECT domain containing 3","0","0","1","0.0414512"
"INPP5D","inositol polyphosphate-5-phosphatase D","5","0","1","0.0414512"
"WNT11","wingless-related MMTV integration site 11","5","0","1","0.0414512"
"1600012H06RIK","RIKEN cDNA 1600012H06 gene","0","0","1","0.0410565"
"KCNIP1","Kv channel-interacting protein 1","0","0","1","0.0410565"
"LARP1","La ribonucleoprotein domain family, member 1","0","0","1","0.0410565"
"LMO4","LIM domain only 4","0","0","1","0.0410565"
"ST8SIA6","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6","0","0","1","0.0410565"
"ARPP21","cyclic AMP-regulated phosphoprotein, 21","0","0","2","0.0410564"
"GRIN2B","glutamate receptor, ionotropic, NMDA2B (epsilon 2)","6","1","2","0.0408618"
"SRRM4","serine/arginine repetitive matrix 4","0","0","2","0.0406691"
"TRIP12","thyroid hormone receptor interactor 12","1","0","2","0.0406691"
"AQP9","aquaporin 9","0","0","1","0.040669"
"GRAMD1C","GRAM domain containing 1C","0","0","1","0.040669"
"KDM1B","lysine (K)-specific demethylase 1B","0","0","1","0.040669"
"LSM6","LSM6 homolog, U6 small nuclear RNA associated (S. cerevisiae)","2","0","1","0.040669"
"SLC22A17","solute carrier family 22 (organic cation transporter), member 17","0","0","1","0.040669"
"UVRAG","UV radiation resistance associated gene","0","0","1","0.040669"
"VIPAR","VPS33B interacting protein, apical-basolateral polarity regulator","0","0","1","0.040669"
"YKT6","YKT6 homolog (S. Cerevisiae)","1","0","1","0.040669"
"ZFP14","zinc finger protein 14","0","0","1","0.040669"
