"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"EVI5L","ecotropic viral integration site 5 like","0","0","1","0.0899999"
"F11R","F11 receptor","3","0","1","0.0899999"
"F3","coagulation factor III","1","1","1","0.0899999"
"FBXL16","F-box and leucine-rich repeat protein 16","0","0","1","0.0899999"
"FURIN","furin (paired basic amino acid cleaving enzyme)","0","0","1","0.0899999"
"GANAB","alpha glucosidase 2 alpha neutral subunit","3","0","1","0.0899999"
"HNRNPH3","heterogeneous nuclear ribonucleoprotein H3","0","0","1","0.0899999"
"LPCAT1","lysophosphatidylcholine acyltransferase 1","3","0","1","0.0899999"
"NPNT","nephronectin","1","0","1","0.0899999"
"PECAM1","platelet/endothelial cell adhesion molecule 1","3","4","1","0.0899999"
"PIGS","phosphatidylinositol glycan anchor biosynthesis, class S","2","0","1","0.0899999"
"PLA2G3","phospholipase A2, group III","14","0","1","0.0899999"
"PPP1R2","protein phosphatase 1, regulatory (inhibitor) subunit 2","0","0","1","0.0899999"
"SLC2A4","solute carrier family 2 (facilitated glucose transporter), member 4","3","3","1","0.0899999"
"SLC6A8","solute carrier family 6 (neurotransmitter transporter, creatine), member 8","0","0","1","0.0899999"
"SMARCC2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2","0","0","1","0.0899999"
"SRP72","signal recognition particle 72","1","0","1","0.0899999"
"TEK","endothelial-specific receptor tyrosine kinase","0","0","1","0.0899999"
"VOPP1","vesicular, overexpressed in cancer, prosurvival protein 1","0","0","1","0.0899999"
"ZFP622","zinc finger protein 622","0","0","1","0.0899999"
"ZRANB2","zinc finger, RAN-binding domain containing 2","0","0","1","0.0899999"
"HS3ST3B1","heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1","1","0","2","0.0895522"
"SEPT11","septin 11","0","0","2","0.0895522"
"2900064A13RIK","RIKEN cDNA 2900064A13 gene","0","0","1","0.089109"
"ATP10D","ATPase, class V, type 10D","0","0","1","0.089109"
"CAMKV","CaM kinase-like vesicle-associated","0","0","1","0.089109"
"CSGALNACT2","chondroitin sulfate N-acetylgalactosaminyltransferase 2","2","0","1","0.089109"
"DIXDC1","DIX domain containing 1","0","0","2","0.089109"
"EGFR","epidermal growth factor receptor","20","13","1","0.089109"
"IQGAP1","IQ motif containing GTPase activating protein 1","2","0","1","0.089109"
"KLF3","Kruppel-like factor 3 (basic)","0","0","1","0.089109"
"LIN9","lin-9 homolog (C. elegans)","0","0","1","0.089109"
"LRCH4","leucine-rich repeats and calponin homology (CH) domain containing 4","0","0","1","0.089109"
"PDE12","phosphodiesterase 12","0","0","1","0.089109"
"PERP","PERP, TP53 apoptosis effector","1","0","1","0.089109"
"RBL2","retinoblastoma-like 2","2","1","1","0.089109"
"SEC63","SEC63-like (S. cerevisiae)","2","0","2","0.089109"
"SERPINB8","serine (or cysteine) peptidase inhibitor, clade B, member 8","0","0","1","0.089109"
"SESN2","sestrin 2","1","0","1","0.089109"
"SH2D3C","SH2 domain containing 3C","0","0","1","0.089109"
"SIAH2","seven in absentia 2","0","0","1","0.089109"
"SLC13A3","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3","0","0","1","0.089109"
"SLC9A1","solute carrier family 9 (sodium/hydrogen exchanger), member 1","5","0","1","0.089109"
"TRRAP","transformation/transcription domain-associated protein","0","1","1","0.089109"
"UBE2F","ubiquitin-conjugating enzyme E2F (putative)","1","1","1","0.089109"
"UNC13B","unc-13 homolog B (C. elegans)","0","0","2","0.089109"
"UNC5CL","unc-5 homolog C (C. elegans)-like","0","0","1","0.089109"
"ZFP37","zinc finger protein 37","0","0","1","0.089109"
"DCAF10","DDB1 and CUL4 associated factor 10","0","0","3","0.0888157"
"GPR101","G protein-coupled receptor 101","0","0","2","0.0886698"
"INTU","inturned planar cell polarity effector homolog (Drosophila)","0","0","2","0.0886698"
"1110037F02RIK","RIKEN cDNA 1110037F02 gene","0","0","1","0.0882355"
"1110051M20RIK","RIKEN cDNA 1110051M20 gene","0","0","1","0.0882355"
"AICDA","activation-induced cytidine deaminase","2","0","1","0.0882355"
"ELF1","E74-like factor 1","0","0","1","0.0882355"
"GABRP","gamma-aminobutyric acid (GABA) A receptor, pi","1","0","1","0.0882355"
"GLRB","glycine receptor, beta subunit","1","0","1","0.0882355"
"GTF3C2","general transcription factor IIIC, polypeptide 2, beta","0","0","1","0.0882355"
"KCTD1","potassium channel tetramerisation domain containing 1","0","0","1","0.0882355"
"MARK1","MAP/microtubule affinity-regulating kinase 1","0","0","1","0.0882355"
"MBD3L2","methyl-CpG binding domain protein 3-like 2","0","0","1","0.0882355"
"NAB2","Ngfi-A binding protein 2","0","0","1","0.0882355"
"NECAB3","N-terminal EF-hand calcium binding protein 3","0","0","1","0.0882355"
"SLITRK6","SLIT and NTRK-like family, member 6","0","0","1","0.0882355"
"SPG20","spastic paraplegia 20, spartin (Troyer syndrome) homolog (human)","0","0","1","0.0882355"
"TAB1","TGF-beta activated kinase 1/MAP3K7 binding protein 1","5","0","1","0.0882355"
"2700078E11RIK","RIKEN cDNA 2700078E11 gene","0","0","2","0.0878049"
"TEF","thyrotroph embryonic factor","0","0","2","0.0878049"
"UBE2V2","ubiquitin-conjugating enzyme E2 variant 2","0","0","2","0.0878049"
"CHST2","carbohydrate sulfotransferase 2","1","0","2","0.0873787"
"LRRTM4","leucine rich repeat transmembrane neuronal 4","0","0","2","0.0873787"
"RUFY2","RUN and FYVE domain-containing 2","0","0","3","0.0873787"
"SNTB2","syntrophin, basic 2","0","0","2","0.0873787"
"COPS8","COP9 (constitutive photomorphogenic) homolog, subunit 8 (Arabidopsis thaliana)","0","0","1","0.0873785"
"HOXD13","homeobox D13","0","0","1","0.0873785"
"IQCG","IQ motif containing G","0","0","1","0.0873785"
"KCNIP4","Kv channel interacting protein 4","0","0","1","0.0873785"
"LBP","lipopolysaccharide binding protein","1","1","1","0.0873785"
"LRRC57","leucine rich repeat containing 57","0","0","1","0.0873785"
"NIT1","nitrilase 1","0","0","1","0.0873785"
"PDE8B","phosphodiesterase 8B","1","0","1","0.0873785"
"WNT3A","wingless-related MMTV integration site 3A","5","0","1","0.0873785"
"GPR158","G protein-coupled receptor 158","0","0","2","0.0869565"
"PCSK2","proprotein convertase subtilisin/kexin type 2","0","0","2","0.0869565"
"CDCA4","cell division cycle associated 4","0","0","1","0.0865385"
"CNOT1","CCR4-NOT transcription complex, subunit 1","1","0","1","0.0865385"
"DNAJB4","DnaJ (Hsp40) homolog, subfamily B, member 4","0","0","1","0.0865385"
"FAM116A","family with sequence similarity 116, member A","0","0","2","0.0865385"
"FAT2","FAT tumor suppressor homolog 2 (Drosophila)","0","0","1","0.0865385"
"HECTD3","HECT domain containing 3","0","0","1","0.0865385"
"LEPR","leptin receptor","4","1","1","0.0865385"
"SLC22A5","solute carrier family 22 (organic cation transporter), member 5","0","0","1","0.0865385"
"TSC22D4","TSC22 domain family, member 4","0","0","1","0.0865385"
"VPS37B","vacuolar protein sorting 37B (yeast)","1","0","1","0.0865385"
"WNT11","wingless-related MMTV integration site 11","5","0","1","0.0865385"
"ZFP248","zinc finger protein 248","0","0","1","0.0865385"
"PITPNM3","PITPNM family member 3","0","0","2","0.0861245"
"1600012H06RIK","RIKEN cDNA 1600012H06 gene","0","0","1","0.0857144"
"CHODL","chondrolectin","0","0","1","0.0857144"
"FBXO10","F-box protein 10","0","0","1","0.0857144"
"GRIN1","glutamate receptor, ionotropic, NMDA1 (zeta 1)","6","2","1","0.0857144"
"KCNIP1","Kv channel-interacting protein 1","0","0","1","0.0857144"
"KCNK3","potassium channel, subfamily K, member 3","0","0","1","0.0857144"
"LARP1","La ribonucleoprotein domain family, member 1","0","0","1","0.0857144"
"LMNB2","lamin B2","0","4","1","0.0857144"
"LMO4","LIM domain only 4","0","0","1","0.0857144"
"NPC1","Niemann Pick type C1","1","0","1","0.0857144"
"PDE2A","phosphodiesterase 2A, cGMP-stimulated","1","1","1","0.0857144"
"RPE","ribulose-5-phosphate-3-epimerase","3","0","1","0.0857144"
"SGSM2","small G protein signaling modulator 2","0","0","1","0.0857144"
"ST8SIA6","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6","0","0","1","0.0857144"
"SLC4A8","solute carrier family 4 (anion exchanger), member 8","0","0","3","0.0857143"
"COL4A3","collagen, type IV, alpha 3","0","5","2","0.0849057"
"8430419L09RIK","RIKEN cDNA 8430419L09 gene","0","0","1","0.0849055"
"AQP9","aquaporin 9","0","0","1","0.0849055"
"GRAMD1C","GRAM domain containing 1C","0","0","1","0.0849055"
"KDM1B","lysine (K)-specific demethylase 1B","0","0","1","0.0849055"
"NRSN1","neurensin 1","0","0","1","0.0849055"
"OTUB2","OTU domain, ubiquitin aldehyde binding 2","0","0","1","0.0849055"
"PRICKLE1","prickle homolog 1 (Drosophila)","1","0","1","0.0849055"
"UVRAG","UV radiation resistance associated gene","0","0","1","0.0849055"
"VIPAR","VPS33B interacting protein, apical-basolateral polarity regulator","0","0","1","0.0849055"
"YKT6","YKT6 homolog (S. Cerevisiae)","1","0","1","0.0849055"
"ATP8B4","ATPase, class I, type 8B, member 4","0","0","1","0.0841122"
"CD47","CD47 antigen (Rh-related antigen, integrin-associated signal transducer)","1","0","1","0.0841122"
"EP400","E1A binding protein p400","0","0","1","0.0841122"
"GLYR1","glyoxylate reductase 1 homolog (Arabidopsis)","0","0","1","0.0841122"
"HELZ","helicase with zinc finger domain","0","0","2","0.0841122"
"KIFAP3","kinesin-associated protein 3","0","0","1","0.0841122"
"METAP2","methionine aminopeptidase 2","0","0","1","0.0841122"
"NAPEPLD","N-acyl phosphatidylethanolamine phospholipase D","0","0","1","0.0841122"
"NSUN2","NOL1/NOP2/Sun domain family member 2","0","0","1","0.0841122"
"NT5E","5' nucleotidase, ecto","4","0","1","0.0841122"
"ST6GALNAC3","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3","2","0","2","0.0841122"
"TPCN1","two pore channel 1","0","0","1","0.0841122"
"RCAN3","regulator of calcineurin 3","0","0","2","0.083721"
"A1CF","APOBEC1 complementation factor","0","0","1","0.0833335"
"CATSPERG2","cation channel, sperm-associated, gamma 2","0","0","1","0.0833335"
"CIITA","class II transactivator","3","0","1","0.0833335"
"GDAP2","ganglioside-induced differentiation-associated-protein 2","0","0","1","0.0833335"
"HAP1","huntingtin-associated protein 1","1","0","1","0.0833335"
"IL10RA","interleukin 10 receptor, alpha","3","2","1","0.0833335"
"PPP1R14C","protein phosphatase 1, regulatory (inhibitor) subunit 14c","0","0","1","0.0833335"
"TCFE3","transcription factor E3","0","0","1","0.0833335"
"ZFP521","zinc finger protein 521","0","0","1","0.0833335"
"FAM49A","family with sequence similarity 49, member A","0","0","2","0.0829493"
"NCOA3","nuclear receptor coactivator 3","0","3","2","0.0829493"
"SLC31A1","solute carrier family 31, member 1","0","0","2","0.0825689"
"ABHD4","abhydrolase domain containing 4","0","0","1","0.0825687"
"ARHGEF10","Rho guanine nucleotide exchange factor (GEF) 10","0","2","1","0.0825687"
"FAM73B","family with sequence similarity 73, member B","0","0","1","0.0825687"
"HECA","headcase homolog (Drosophila)","0","0","1","0.0825687"
"IRF2","interferon regulatory factor 2","0","0","1","0.0825687"
"LETMD1","LETM1 domain containing 1","0","0","1","0.0825687"
"NETO1","neuropilin (NRP) and tolloid (TLL)-like 1","0","0","1","0.0825687"
"PDE1B","phosphodiesterase 1B, Ca2+-calmodulin dependent","2","0","1","0.0825687"
"PLD5","phospholipase D family, member 5","0","0","1","0.0825687"
"PTGER2","prostaglandin E receptor 2 (subtype EP2)","1","0","1","0.0825687"
"SLC6A11","solute carrier family 6 (neurotransmitter transporter, GABA), member 11","0","0","1","0.0825687"
"TIGD4","tigger transposable element derived 4","0","0","1","0.0825687"
"VSX2","visual system homeobox 2","0","0","1","0.0825687"
"CHST11","carbohydrate sulfotransferase 11","2","0","2","0.0821917"
"TUB","tubby candidate gene","0","0","2","0.0821917"
"2400003C14RIK","RIKEN cDNA 2400003C14 gene","0","0","1","0.0818182"
"AU040829","expressed sequence AU040829","0","0","1","0.0818182"
"EIF4H","eukaryotic translation initiation factor 4H","0","0","1","0.0818182"
"FAM160B2","family with sequence similarity 160, member B2","0","0","1","0.0818182"
"KDM5D","lysine (K)-specific demethylase 5D","0","0","1","0.0818182"
"NADK","NAD kinase","2","0","1","0.0818182"
"NME1","non-metastatic cells 1, protein (NM23A) expressed in","3","2","1","0.0818182"
"NUDT3","nudix (nucleotide diphosphate linked moiety X)-type motif 3","0","0","1","0.0818182"
"PRKRIR","protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)","0","0","1","0.0818182"
"SEL1L3","sel-1 suppressor of lin-12-like 3 (C. elegans)","0","0","1","0.0818182"
"TACC1","transforming, acidic coiled-coil containing protein 1","0","0","2","0.0818182"
"TIMM17B","translocase of inner mitochondrial membrane 17b","0","0","1","0.0818182"
"TOX","thymocyte selection-associated high mobility group box","0","0","1","0.0818182"
"TRANK1","tetratricopeptide repeat and ankyrin repeat containing 1","0","0","1","0.0818182"
"USPL1","ubiquitin specific peptidase like 1","0","0","1","0.0818182"
"D730040F13RIK","RIKEN cDNA D730040F13 gene","0","0","3","0.081571"
"SFMBT2","Scm-like with four mbt domains 2","0","0","2","0.081448"
"6230409E13RIK","RIKEN cDNA 6230409E13 gene","0","0","1","0.0810812"
"ATP8B1","ATPase, class I, type 8B, member 1","0","0","1","0.0810812"
"EFCAB2","EF-hand calcium binding domain 2","0","0","1","0.0810812"
"ENTPD4","ectonucleoside triphosphate diphosphohydrolase 4","3","0","1","0.0810812"
"EXTL2","exostoses (multiple)-like 2","1","0","1","0.0810812"
"GPT2","glutamic pyruvate transaminase (alanine aminotransferase) 2","2","0","1","0.0810812"
"MELK","maternal embryonic leucine zipper kinase","0","0","1","0.0810812"
"MID1","midline 1","1","0","1","0.0810812"
"PLD2","phospholipase D2","6","0","1","0.0810812"
"RFX4","regulatory factor X, 4 (influences HLA class II expression)","0","0","1","0.0810812"
"RUNX3","runt related transcription factor 3","0","0","1","0.0810812"
"SLC2A12","solute carrier family 2 (facilitated glucose transporter), member 12","0","0","1","0.0810812"
"SNX11","sorting nexin 11","0","0","1","0.0810812"
"ZNFX1","zinc finger, NFX1-type containing 1","0","0","1","0.0810812"
"AMIGO1","adhesion molecule with Ig like domain 1","0","0","2","0.081081"
"PANK3","pantothenate kinase 3","2","0","2","0.081081"
"KITL","kit ligand","4","0","2","0.0803572"
"ABCC1","ATP-binding cassette, sub-family C (CFTR/MRP), member 1","1","0","1","0.080357"
"ATAD2","ATPase family, AAA domain containing 2","0","0","1","0.080357"
"DBX2","developing brain homeobox 2","0","0","1","0.080357"
"F2R","coagulation factor II (thrombin) receptor","5","6","1","0.080357"
"KLHL2","kelch-like 2, Mayven (Drosophila)","0","0","1","0.080357"
"MARCH2","membrane-associated ring finger (C3HC4) 2","0","0","1","0.080357"
"MTX2","metaxin 2","0","0","1","0.080357"
"RAB23","RAB23, member RAS oncogene family","1","0","1","0.080357"
"SMTNL2","smoothelin-like 2","0","0","1","0.080357"
"TBC1D20","TBC1 domain family, member 20","0","0","1","0.080357"
"TBC1D22B","TBC1 domain family, member 22B","0","0","1","0.080357"
"TBX3","T-box 3","0","0","1","0.080357"
"TMPRSS11BNL","transmembrane protease, serine 11b N terminal like","0","0","1","0.080357"
"TTYH1","tweety homolog 1 (Drosophila)","0","0","1","0.080357"
"BCL2L13","BCL2-like 13 (apoptosis facilitator)","0","0","2","0.0800001"
"ABT1","activator of basal transcription 1","0","0","2","0.079646"
"AKNA","AT-hook transcription factor","0","0","1","0.079646"
"ATG9A","autophagy-related 9A (yeast)","0","0","1","0.079646"
"FADS2","fatty acid desaturase 2","3","0","1","0.079646"
"FAM192A","family with sequence similarity 192, member A","0","0","1","0.079646"
"FUT10","fucosyltransferase 10","0","0","1","0.079646"
"GDPD1","glycerophosphodiester phosphodiesterase domain containing 1","0","0","1","0.079646"
"GUCY1B3","guanylate cyclase 1, soluble, beta 3","5","0","1","0.079646"
"GULP1","GULP, engulfment adaptor PTB domain containing 1","0","0","1","0.079646"
"MED17","mediator complex subunit 17","0","0","1","0.079646"
"PTGDR","prostaglandin D receptor","1","0","1","0.079646"
"PTPLAD1","protein tyrosine phosphatase-like A domain containing 1","0","0","1","0.079646"
"RYR2","ryanodine receptor 2, cardiac","6","1","1","0.079646"
"ST3GAL2","ST3 beta-galactoside alpha-2,3-sialyltransferase 2","5","0","1","0.079646"
"SUMO3","SMT3 suppressor of mif two 3 homolog 3 (yeast)","1","0","1","0.079646"
"UHRF1BP1","UHRF1 (ICBP90) binding protein 1","0","0","2","0.079646"
"AKAP11","A kinase (PRKA) anchor protein 11","0","0","1","0.0789474"
"ALDH3A2","aldehyde dehydrogenase family 3, subfamily A2","14","0","1","0.0789474"
"CUL2","cullin 2","3","0","1","0.0789474"
"FBXW2","F-box and WD-40 domain protein 2","0","0","1","0.0789474"
"GDI2","guanosine diphosphate (GDP) dissociation inhibitor 2","0","0","1","0.0789474"
"GM5478","predicted pseudogene 5478","0","0","1","0.0789474"
"GRK6","G protein-coupled receptor kinase 6","2","0","1","0.0789474"
"OCLN","occludin","4","0","1","0.0789474"
"POGLUT1","protein O-glucosyltransferase 1","0","0","1","0.0789474"
"PPFIBP2","PTPRF interacting protein, binding protein 2 (liprin beta 2)","0","0","1","0.0789474"
"RAB3B","RAB3B, member RAS oncogene family","1","0","1","0.0789474"
"RSAD1","radical S-adenosyl methionine domain containing 1","0","0","1","0.0789474"
"RWDD4A","RWD domain containing 4A","0","0","1","0.0789474"
"RXRB","retinoid X receptor beta","6","0","1","0.0789474"
"SMYD3","SET and MYND domain containing 3","0","0","1","0.0789474"
"TICAM2","toll-like receptor adaptor molecule 2","1","0","1","0.0789474"
"TMPRSS2","transmembrane protease, serine 2","0","0","1","0.0789474"
"TRPM7","transient receptor potential cation channel, subfamily M, member 7","0","0","1","0.0789474"
"ZFP385C","zinc finger protein 385C","0","0","1","0.0789474"
"2210012G02RIK","RIKEN cDNA 2210012G02 gene","0","0","2","0.0786026"
"ST8SIA2","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2","0","0","2","0.0786026"
"TM9SF3","transmembrane 9 superfamily member 3","0","0","2","0.0782609"
"ANGEL1","angel homolog 1 (Drosophila)","0","0","1","0.0782607"
"AVPR1B","arginine vasopressin receptor 1B","3","0","1","0.0782607"
"CPSF2","cleavage and polyadenylation specific factor 2","0","0","1","0.0782607"
"DAZL","deleted in azoospermia-like","0","0","1","0.0782607"
"FOXN3","forkhead box N3","0","0","1","0.0782607"
"ITGA3","integrin alpha 3","9","0","1","0.0782607"
"KDM5B","lysine (K)-specific demethylase 5B","0","0","1","0.0782607"
"LOXL4","lysyl oxidase-like 4","0","0","1","0.0782607"
"MPP3","membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)","0","0","1","0.0782607"
"PACSIN1","protein kinase C and casein kinase substrate in neurons 1","0","0","1","0.0782607"
"PIP5K1C","phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma","7","0","1","0.0782607"
"POLE3","polymerase (DNA directed), epsilon 3 (p17 subunit)","6","0","1","0.0782607"
"SPESP1","sperm equatorial segment protein 1","0","0","1","0.0782607"
"SPOP","speckle-type POZ protein","0","0","1","0.0782607"
"SRL","sarcalumenin","0","0","1","0.0782607"
"TMEM181A","transmembrane protein 181A","0","0","1","0.0782607"
"TMTC1","transmembrane and tetratricopeptide repeat containing 1","0","0","1","0.0782607"
"TTLL7","tubulin tyrosine ligase-like family, member 7","0","0","1","0.0782607"
"VPS36","vacuolar protein sorting 36 (yeast)","1","0","1","0.0782607"
"ZBTB43","zinc finger and BTB domain containing 43","0","0","2","0.0779221"
"2510009E07RIK","RIKEN cDNA 2510009E07 gene","0","0","2","0.0775862"
"ALDH1A3","aldehyde dehydrogenase family 1, subfamily A3","7","0","1","0.0775862"
"ATP8B2","ATPase, class I, type 8B, member 2","0","0","1","0.0775862"
"C80913","expressed sequence C80913","0","0","1","0.0775862"
"CMPK2","cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial","2","0","1","0.0775862"
"CYFIP2","cytoplasmic FMR1 interacting protein 2","1","0","1","0.0775862"
"DLG1","discs, large homolog 1 (Drosophila)","1","0","1","0.0775862"
"GALC","galactosylceramidase","3","0","1","0.0775862"
"GRIA2","glutamate receptor, ionotropic, AMPA2 (alpha 2)","4","0","2","0.0775862"
"ITGB3BP","integrin beta 3 binding protein (beta3-endonexin)","0","0","1","0.0775862"
"POF1B","premature ovarian failure 1B","0","0","1","0.0775862"
"RAI1","retinoic acid induced 1","0","0","1","0.0775862"
"RNF216","ring finger protein 216","0","0","1","0.0775862"
"SEC16A","SEC16 homolog A (S. cerevisiae)","0","0","1","0.0775862"
"SGSM1","small G protein signaling modulator 1","0","0","1","0.0775862"
"SLC27A4","solute carrier family 27 (fatty acid transporter), member 4","1","0","1","0.0775862"
"TRPD52L3","tumor protein D52-like 3","0","0","1","0.0775862"
"BICD1","bicaudal D homolog 1 (Drosophila)","0","0","2","0.0769231"
"CPOX","coproporphyrinogen oxidase","2","1","1","0.0769231"
"FSTL5","follistatin-like 5","0","0","1","0.0769231"
"GM16387","predicted gene 16387","0","0","1","0.0769231"
"LRP2BP","Lrp2 binding protein","0","0","1","0.0769231"
"SDC4","syndecan 4","3","0","1","0.0769231"
"SURF4","surfeit gene 4","0","0","1","0.0769231"
"TCEAL8","transcription elongation factor A (SII)-like 8","0","0","1","0.0769231"
"TRIM36","tripartite motif-containing 36","0","0","1","0.0769231"
"TTPA","tocopherol (alpha) transfer protein","0","0","1","0.0769231"
"USP20","ubiquitin specific peptidase 20","0","0","1","0.0769231"
"VTCN1","V-set domain containing T cell activation inhibitor 1","0","0","1","0.0769231"
"WHSC1","Wolf-Hirschhorn syndrome candidate 1 (human)","1","0","2","0.0769231"
"BMPR1B","bone morphogenetic protein receptor, type 1B","2","0","2","0.0765957"
"INTS6","integrator complex subunit 6","0","0","2","0.0765957"
"5430411K18RIK","RIKEN cDNA 5430411K18 gene","0","0","1","0.0762713"
"BLZF1","basic leucine zipper nuclear factor 1","0","0","1","0.0762713"
"DMTF1","cyclin D binding myb-like transcription factor 1","0","0","1","0.0762713"
"LRP11","low density lipoprotein receptor-related protein 11","0","0","1","0.0762713"
"MMD2","monocyte to macrophage differentiation-associated 2","0","0","1","0.0762713"
"PDE4D","phosphodiesterase 4D, cAMP specific","1","0","1","0.0762713"
"SLC17A2","solute carrier family 17 (sodium phosphate), member 2","0","0","1","0.0762713"
"ZBTB40","zinc finger and BTB domain containing 40","0","0","1","0.0762713"
"TRHR","thyrotropin releasing hormone receptor","2","0","2","0.0762712"
"6330512M04RIK","RIKEN cDNA 6330512M04 gene","0","0","1","0.0756302"
"E130308A19RIK","RIKEN cDNA E130308A19 gene","0","0","1","0.0756302"
"EMID2","EMI domain containing 2","0","0","1","0.0756302"
"GM1082","predicted gene 1082","0","0","1","0.0756302"
"PIRT","phosphoinositide-interacting regulator of transient receptor potential channels","0","0","1","0.0756302"
"PLEKHM1","pleckstrin homology domain containing, family M (with RUN domain) member 1","0","0","1","0.0756302"
"TBX22","T-box 22","0","0","2","0.0756302"
"1500003O03RIK","RIKEN cDNA 1500003O03 gene","13","0","1","0.075"
"ARF2","ADP-ribosylation factor 2","0","0","1","0.075"
"BAI2","brain-specific angiogenesis inhibitor 2","0","0","1","0.075"
"BCAT1","branched chain aminotransferase 1, cytosolic","4","0","1","0.075"
"DEPDC6","DEP domain containing 6","0","0","1","0.075"
"GNB1","guanine nucleotide binding protein (G protein), beta 1","3","17","1","0.075"
"LIN54","lin-54 homolog (C. elegans)","0","0","1","0.075"
"MFN1","mitofusin 1","0","0","1","0.075"
"MOBKL2C","MOB1, Mps One Binder kinase activator-like 2C (yeast)","0","0","1","0.075"
"PPP1R3F","protein phosphatase 1, regulatory (inhibitor) subunit 3F","0","0","1","0.075"
"PTPN20","protein tyrosine phosphatase, non-receptor type 20","0","0","1","0.075"
"RBPMS2","RNA binding protein with multiple splicing 2","0","0","1","0.075"
"SEC61A1","Sec61 alpha 1 subunit (S. cerevisiae)","3","0","1","0.075"
"THTPA","thiamine triphosphatase","2","0","1","0.075"
"TNS4","tensin 4","0","0","1","0.075"
"TXNRD1","thioredoxin reductase 1","1","0","1","0.075"
"WDFY1","WD repeat and FYVE domain containing 1","0","0","1","0.075"
"ANKRD46","ankyrin repeat domain 46","0","0","1","0.0743803"
"ARL13B","ADP-ribosylation factor-like 13B","0","0","1","0.0743803"
"EIF2AK2","eukaryotic translation initiation factor 2-alpha kinase 2","2","5","1","0.0743803"
"FAM129B","family with sequence similarity 129, member B","0","0","1","0.0743803"
"HIST1H1D","histone cluster 1, H1d","0","0","1","0.0743803"
"IRAK1","interleukin-1 receptor-associated kinase 1","6","4","1","0.0743803"
"MTAP6","microtubule-associated protein 6","0","0","1","0.0743803"
"SLC33A1","solute carrier family 33 (acetyl-CoA transporter), member 1","2","0","1","0.0743803"
"SMC2","structural maintenance of chromosomes 2","0","0","1","0.0743803"
"UTY","ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome","0","0","1","0.0743803"
"WDR7","WD repeat domain 7","0","0","1","0.0743803"
"ZC3H13","zinc finger CCCH type containing 13","0","0","1","0.0743803"
"GUCY2F","guanylate cyclase 2f","2","0","2","0.0740741"
"TROVE2","TROVE domain family, member 2","1","0","2","0.0740741"
"AI846148","expressed sequence AI846148","0","0","1","0.0737704"
"ANKRD6","ankyrin repeat domain 6","0","0","1","0.0737704"
"BSDC1","BSD domain containing 1","0","0","1","0.0737704"
"DOCK9","dedicator of cytokinesis 9","0","0","1","0.0737704"
"HNRNPD","heterogeneous nuclear ribonucleoprotein D","0","0","2","0.0737704"
"LCA5","Leber congenital amaurosis 5 (human)","0","0","1","0.0737704"
"PRR18","proline rich region 18","0","0","1","0.0737704"
"VSX1","visual system homeobox 1 homolog (zebrafish)","0","0","1","0.0737704"
"ZFP295","zinc finger protein 295","0","0","1","0.0737704"
"0610010F05RIK","RIKEN cDNA 0610010F05 gene","0","0","1","0.0731708"
"AI987944","expressed sequence AI987944","0","0","1","0.0731708"
"CEP68","centrosomal protein 68","0","0","1","0.0731708"
"CORIN","corin","0","1","1","0.0731708"
"DIAP1","diaphanous homolog 1 (Drosophila)","2","0","1","0.0731708"
"DLST","dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)","3","0","1","0.0731708"
"KLHL9","kelch-like 9 (Drosophila)","1","0","1","0.0731708"
"LGI1","leucine-rich repeat LGI family, member 1","0","0","1","0.0731708"
"OAZ2-PS","ornithine decarboxylase antizyme 2, pseudogene","0","0","1","0.0731708"
"PDE10A","phosphodiesterase 10A","1","0","2","0.0731708"
"PI4K2B","phosphatidylinositol 4-kinase type 2 beta","3","0","1","0.0731708"
"RNF111","ring finger 111","0","0","1","0.0731708"
"SPSB4","splA/ryanodine receptor domain and SOCS box containing 4","0","0","1","0.0731708"
"ANTXR1","anthrax toxin receptor 1","0","0","2","0.0728746"
"2310046O06RIK","RIKEN cDNA 2310046O06 gene","0","0","1","0.0725808"
"GM5447","predicted gene 5447","0","0","1","0.0725808"
"HEYL","hairy/enhancer-of-split related with YRPW motif-like","0","0","1","0.0725808"
"PHKB","phosphorylase kinase beta","2","0","1","0.0725808"
"PLEKHG5","pleckstrin homology domain containing, family G (with RhoGef domain) member 5","0","0","1","0.0725808"
"RGMA","RGM domain family, member A","0","0","1","0.0725808"
"SSR3","signal sequence receptor, gamma","1","0","1","0.0725808"
