"CATEGORY","TERM","TERM_ID","URL","TOTAL_GENES_OF_THE_TERM","UNION_TARGETS_IN_THE_TERM","MIRS_IN_THE_TERM","SCORE"
"KEGG","N-GLYCAN_BIOSYNTHESIS","510","http://www.kegg.jp/kegg-bin/show_pathway?mmu00510+mmu:14595+mmu:16430+mmu:17155+mmu:17156+mmu:17158+mmu:17308+mmu:17309+mmu:20014+mmu:217664+mmu:230815+mmu:268510+mmu:269181+mmu:53418+mmu:53618+mmu:57170+mmu:57377+mmu:68292","50","17","31","0.216"
"KEGG","CARDIAC_MUSCLE_CONTRACTION","4260","http://www.kegg.jp/kegg-bin/show_pathway?mmu04260+mmu:11464+mmu:11928+mmu:11931+mmu:11932+mmu:11933+mmu:11938+mmu:12288+mmu:12289+mmu:12293+mmu:12296+mmu:12297+mmu:12298+mmu:12858+mmu:20191+mmu:20541+mmu:20544+mmu:236794+mmu:56808+mmu:59069+mmu:67821","79","20","27","0.212"
"KEGG","MALARIA","5144","http://www.kegg.jp/kegg-bin/show_pathway?mmu05144+mmu:15529+mmu:15978+mmu:16153+mmu:16971+mmu:17295+mmu:18613+mmu:20969+mmu:20971+mmu:21808+mmu:21809+mmu:21825+mmu:21898+mmu:21926","54","13","33","0.212"
"KEGG","PPAR_SIGNALING_PATHWAY","3320","http://www.kegg.jp/kegg-bin/show_pathway?mmu03320+mmu:14081+mmu:18607+mmu:19013+mmu:19016+mmu:20182+mmu:20249+mmu:20250+mmu:20411+mmu:216739+mmu:26569+mmu:50790+mmu:57875+mmu:66113+mmu:74205+mmu:74551","80","15","29","0.207"
"KEGG","SYSTEMIC_LUPUS_ERYTHEMATOSUS","5322","http://www.kegg.jp/kegg-bin/show_pathway?mmu05322+mmu:109711+mmu:12524+mmu:14812+mmu:15081+mmu:15139+mmu:15270+mmu:15978+mmu:16153+mmu:20638+mmu:20641+mmu:20822+mmu:21926+mmu:232440+mmu:319158+mmu:404634+mmu:51788","150","16","25","0.202"
"KEGG","PEROXISOME","4146","http://www.kegg.jp/kegg-bin/show_pathway?mmu04146+mmu:111175+mmu:14081+mmu:15112+mmu:15926+mmu:19299+mmu:19305+mmu:216739+mmu:228061+mmu:50790+mmu:67420+mmu:72129+mmu:74205","80","12","29","0.191"
"KEGG","PARKINSON'S_DISEASE","5012","http://www.kegg.jp/kegg-bin/show_pathway?mmu05012+mmu:11783+mmu:11949+mmu:12858+mmu:14763+mmu:20617+mmu:22195+mmu:22333+mmu:22334+mmu:56228+mmu:66052+mmu:67128+mmu:67264+mmu:67847+mmu:68375","141","14","22","0.179"
"KEGG","OXIDATIVE_PHOSPHORYLATION","190","http://www.kegg.jp/kegg-bin/show_pathway?mmu00190+mmu:108664+mmu:11949+mmu:11964+mmu:11966+mmu:11972+mmu:12858+mmu:66052+mmu:67264+mmu:68375+mmu:74915","140","10","21","0.171"
"KEGG","REGULATION_OF_AUTOPHAGY","4140","http://www.kegg.jp/kegg-bin/show_pathway?mmu04140+mmu:105787+mmu:108079+mmu:11793+mmu:15978+mmu:22241+mmu:29869+mmu:56208+mmu:56486+mmu:57436+mmu:66615","35","10","27","0.171"
"KEGG","BASAL_TRANSCRIPTION_FACTORS","3022","http://www.kegg.jp/kegg-bin/show_pathway?mmu03022+mmu:102162+mmu:14884+mmu:14886+mmu:21374+mmu:226182+mmu:229906+mmu:237336+mmu:407786+mmu:72504+mmu:74197+mmu:83602","36","11","24","0.168"
"BIOCARTA","BIOCARTA_DEATH_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_DEATH_PATHWAY","33","11","25","0.161"
"KEGG","PROTEIN_EXPORT","3060","http://www.kegg.jp/kegg-bin/show_pathway?mmu03060+mmu:140740+mmu:14828+mmu:27058+mmu:56529+mmu:57743+mmu:66624+mmu:66661+mmu:67398+mmu:69276+mmu:76687","29","10","20","0.160"
"KEGG","MATURITY_ONSET_DIABETES_OF_THE_YOUNG","4950","http://www.kegg.jp/kegg-bin/show_pathway?mmu04950+mmu:15242+mmu:15378+mmu:15379+mmu:18012+mmu:18088+mmu:18508+mmu:21410+mmu:26424","26","8","17","0.135"
"KEGG","NUCLEOTIDE_EXCISION_REPAIR","3420","http://www.kegg.jp/kegg-bin/show_pathway?mmu03420+mmu:13871+mmu:14884+mmu:17420+mmu:19358+mmu:19359+mmu:19687+mmu:19891+mmu:26370+mmu:66979+mmu:67967+mmu:68275+mmu:72584+mmu:99375","43","13","22","0.134"
"KEGG","ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","250","http://www.kegg.jp/kegg-bin/show_pathway?mmu00250+mmu:11566+mmu:14415+mmu:14417+mmu:14583+mmu:14584+mmu:14660+mmu:14661+mmu:268860","32","8","19","0.132"
"KEGG","AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","520","http://www.kegg.jp/kegg-bin/show_pathway?mmu00520+mmu:109785+mmu:14583+mmu:14584+mmu:15277+mmu:216558+mmu:218138+mmu:22235+mmu:54342+mmu:67883+mmu:67980","47","10","17","0.129"
"KEGG","GLYCOLYSIS_GLUCONEOGENESIS","10","http://www.kegg.jp/kegg-bin/show_pathway?mmu00010+mmu:11671+mmu:11674+mmu:11676+mmu:13382+mmu:14377+mmu:15277+mmu:16828+mmu:16832+mmu:18597+mmu:18648+mmu:235339+mmu:27402+mmu:56847+mmu:72535+mmu:74551","60","15","21","0.128"
"KEGG","FATTY_ACID_METABOLISM","71","http://www.kegg.jp/kegg-bin/show_pathway?mmu00071+mmu:11671+mmu:14081+mmu:216739+mmu:50790+mmu:72535+mmu:74205","47","6","21","0.127"
"KEGG","ARGININE_AND_PROLINE_METABOLISM","330","http://www.kegg.jp/kegg-bin/show_pathway?mmu00330+mmu:11671+mmu:14660+mmu:14661+mmu:18125+mmu:18416+mmu:18451+mmu:18452+mmu:20229+mmu:20603+mmu:242669+mmu:67092+mmu:72535","53","12","21","0.125"
"KEGG","BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","1040","http://www.kegg.jp/kegg-bin/show_pathway?mmu01040+mmu:111175+mmu:170439+mmu:20249+mmu:20250+mmu:54326+mmu:68801+mmu:70757+mmu:76267","25","8","14","0.122"
"KEGG","ABC_TRANSPORTERS","2010","http://www.kegg.jp/kegg-bin/show_pathway?mmu02010+mmu:11303+mmu:11305+mmu:11306+mmu:17250+mmu:192663+mmu:19299+mmu:27416+mmu:56199+mmu:56325","45","9","18","0.121"
"KEGG","PYRIMIDINE_METABOLISM","240","http://www.kegg.jp/kegg-bin/show_pathway?mmu00240+mmu:12499+mmu:171567+mmu:20019+mmu:20133+mmu:382985+mmu:56248+mmu:57813+mmu:66588+mmu:66979+mmu:67005+mmu:67967+mmu:70408+mmu:72269+mmu:72962","98","14","18","0.112"
"KEGG","TASTE_TRANSDUCTION","4742","http://www.kegg.jp/kegg-bin/show_pathway?mmu04742+mmu:11418+mmu:11512+mmu:12286+mmu:14688+mmu:14704+mmu:16440+mmu:16500+mmu:18749","60","8","17","0.111"
"KEGG","TYPE_I_DIABETES_MELLITUS","4940","http://www.kegg.jp/kegg-bin/show_pathway?mmu04940+mmu:12524+mmu:14103+mmu:14415+mmu:14417+mmu:15893+mmu:15978+mmu:16175+mmu:21926","59","8","19","0.110"
"KEGG","STARCH_AND_SUCROSE_METABOLISM","500","http://www.kegg.jp/kegg-bin/show_pathway?mmu00500+mmu:14377+mmu:14936+mmu:15277+mmu:216558+mmu:22235+mmu:67883+mmu:70974+mmu:77559","44","8","16","0.107"
"KEGG","O-GLYCAN_BIOSYNTHESIS","512","http://www.kegg.jp/kegg-bin/show_pathway?mmu00512+mmu:108148+mmu:108150+mmu:108760+mmu:14423+mmu:14425+mmu:20444+mmu:271786+mmu:56336+mmu:94192","28","9","15","0.103"
"KEGG","FRUCTOSE_AND_MANNOSE_METABOLISM","51","http://www.kegg.jp/kegg-bin/show_pathway?mmu00051+mmu:11674+mmu:11676+mmu:15277+mmu:170768+mmu:218138+mmu:219135+mmu:270198+mmu:53332+mmu:77116","36","9","14","0.097"
"KEGG","INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","4672","http://www.kegg.jp/kegg-bin/show_pathway?mmu04672+mmu:12524+mmu:12767+mmu:16153+mmu:20315+mmu:53859","44","5","18","0.097"
"BIOCARTA","BIOCARTA_NKT_PATHWAY","","http://software.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_NKT_PATHWAY","28","5","14","0.096"
"KEGG","PROTEASOME","3050","http://www.kegg.jp/kegg-bin/show_pathway?mmu03050+mmu:103554+mmu:15978+mmu:19192+mmu:22123+mmu:228769+mmu:26440+mmu:59029+mmu:69077","45","8","13","0.094"
"KEGG","CITRATE_CYCLE_(TCA_CYCLE)","20","http://www.kegg.jp/kegg-bin/show_pathway?mmu00020+mmu:104112+mmu:12974+mmu:13382+mmu:15926+mmu:18563+mmu:18597+mmu:20916+mmu:235339+mmu:27402+mmu:66052+mmu:74551","32","11","15","0.091"
"KEGG","COLLECTING_DUCT_ACID_SECRETION","4966","http://www.kegg.jp/kegg-bin/show_pathway?mmu04966+mmu:11964+mmu:11966+mmu:11972+mmu:12349+mmu:74915","27","5","15","0.091"
"KEGG","PYRUVATE_METABOLISM","620","http://www.kegg.jp/kegg-bin/show_pathway?mmu00620+mmu:107476+mmu:109264+mmu:11671+mmu:13382+mmu:16828+mmu:16832+mmu:18563+mmu:18597+mmu:235339+mmu:27402+mmu:72535+mmu:74551","43","12","15","0.088"
"KEGG","GALACTOSE_METABOLISM","52","http://www.kegg.jp/kegg-bin/show_pathway?mmu00052+mmu:14377+mmu:14595+mmu:15277+mmu:216558+mmu:53418","27","5","16","0.085"
"KEGG","PHOTOTRANSDUCTION","4744","http://www.kegg.jp/kegg-bin/show_pathway?mmu04744+mmu:109689+mmu:12313+mmu:12314+mmu:12315+mmu:14688+mmu:19674+mmu:212541+mmu:245650","29","8","12","0.084"
"KEGG","COMPLEMENT_AND_COAGULATION_CASCADES","4610","http://www.kegg.jp/kegg-bin/show_pathway?mmu04610+mmu:14066+mmu:15139+mmu:17174+mmu:18787+mmu:18816+mmu:74145","76","6","13","0.080"
"KEGG","GLYCINE_SERINE_AND_THREONINE_METABOLISM","260","http://www.kegg.jp/kegg-bin/show_pathway?mmu00260+mmu:100678+mmu:104174+mmu:13382+mmu:235582+mmu:27364+mmu:67092","34","6","12","0.077"
"KEGG","NICOTINATE_AND_NICOTINAMIDE_METABOLISM","760","http://www.kegg.jp/kegg-bin/show_pathway?mmu00760+mmu:18115+mmu:192185+mmu:226518+mmu:59027+mmu:74080","26","5","11","0.076"
"KEGG","ALLOGRAFT_REJECTION","5330","http://www.kegg.jp/kegg-bin/show_pathway?mmu05330+mmu:12524+mmu:14103+mmu:15978+mmu:16153+mmu:21926","52","5","13","0.073"
"KEGG","BUTANOATE_METABOLISM","650","http://www.kegg.jp/kegg-bin/show_pathway?mmu00650+mmu:14415+mmu:14417+mmu:18597+mmu:268860+mmu:272428","30","5","11","0.069"
"KEGG","GRAFT-VERSUS-HOST_DISEASE","5332","http://www.kegg.jp/kegg-bin/show_pathway?mmu05332+mmu:12524+mmu:14103+mmu:15978+mmu:16175+mmu:21926","54","5","12","0.068"
"KEGG","PENTOSE_PHOSPHATE_PATHWAY","30","http://www.kegg.jp/kegg-bin/show_pathway?mmu00030+mmu:110639+mmu:11674+mmu:11676+mmu:19139+mmu:66646","28","5","8","0.065"
"KEGG","GLYCOSYLPHOSPHATIDYLINOSITOL(GPI)-ANCHOR_BIOSYNTHESIS","563","http://www.kegg.jp/kegg-bin/show_pathway?mmu00563+mmu:110417+mmu:18700+mmu:228812+mmu:329777+mmu:55981+mmu:67556","25","6","10","0.064"
"KEGG","GLUTATHIONE_METABOLISM","480","http://www.kegg.jp/kegg-bin/show_pathway?mmu00480+mmu:14598+mmu:14629+mmu:14854+mmu:15926+mmu:20133+mmu:20603+mmu:207182+mmu:382985+mmu:66073+mmu:67305","54","10","11","0.061"
"KEGG","PROPANOATE_METABOLISM","640","http://www.kegg.jp/kegg-bin/show_pathway?mmu00640+mmu:107476+mmu:11671+mmu:16828+mmu:16832+mmu:20916+mmu:268860+mmu:72535","32","7","10","0.055"
"KEGG","DNA_REPLICATION","3030","http://www.kegg.jp/kegg-bin/show_pathway?mmu03030+mmu:14156+mmu:19687+mmu:19891+mmu:66979+mmu:67967+mmu:68275","35","6","9","0.054"
"KEGG","VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","280","http://www.kegg.jp/kegg-bin/show_pathway?mmu00280+mmu:11671+mmu:12036+mmu:13171+mmu:13382+mmu:268860+mmu:66948+mmu:72535","48","7","8","0.054"
"KEGG","PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","860","http://www.kegg.jp/kegg-bin/show_pathway?mmu00860+mmu:12892+mmu:15288+mmu:15369+mmu:77697","39","4","9","0.051"
"KEGG","BASE_EXCISION_REPAIR","3410","http://www.kegg.jp/kegg-bin/show_pathway?mmu03410+mmu:11545+mmu:14156+mmu:15289+mmu:21665+mmu:66979+mmu:67967+mmu:71726","38","7","6","0.050"
"KEGG","CYTOSOLIC_DNA-SENSING_PATHWAY","4623","http://www.kegg.jp/kegg-bin/show_pathway?mmu04623+mmu:12675+mmu:18033+mmu:18035+mmu:19697+mmu:19766+mmu:228607+mmu:56480+mmu:67005+mmu:70408","55","9","10","0.050"
"KEGG","HOMOLOGOUS_RECOMBINATION","3440","http://www.kegg.jp/kegg-bin/show_pathway?mmu03440+mmu:114714+mmu:19364+mmu:19891+mmu:67967+mmu:68275","27","5","7","0.047"
"KEGG","PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS","40","http://www.kegg.jp/kegg-bin/show_pathway?mmu00040+mmu:11671+mmu:216558+mmu:22235+mmu:66646+mmu:72535","29","5","6","0.047"
"KEGG","DRUG_METABOLISM_OTHER_ENZYMES","983","http://www.kegg.jp/kegg-bin/show_pathway?mmu00983+mmu:15452+mmu:229363+mmu:23917+mmu:57813+mmu:72269+mmu:72962","57","6","7","0.046"
"KEGG","PRIMARY_IMMUNODEFICIENCY","5340","http://www.kegg.jp/kegg-bin/show_pathway?mmu05340+mmu:12504+mmu:19373+mmu:19727+mmu:53970","34","4","8","0.043"
"KEGG","HISTIDINE_METABOLISM","340","http://www.kegg.jp/kegg-bin/show_pathway?mmu00340+mmu:11671+mmu:15186+mmu:56847+mmu:72535","25","4","6","0.041"
"KEGG","RETINOL_METABOLISM","830","http://www.kegg.jp/kegg-bin/show_pathway?mmu00830+mmu:17252+mmu:19378+mmu:232174+mmu:26358+mmu:98711","77","5","6","0.039"
"KEGG","ARACHIDONIC_ACID_METABOLISM","590","http://www.kegg.jp/kegg-bin/show_pathway?mmu00590+mmu:14598+mmu:19225+mmu:207182+mmu:64385+mmu:67305","86","5","6","0.037"
"KEGG","AUTOIMMUNE_THYROID_DISEASE","5320","http://www.kegg.jp/kegg-bin/show_pathway?mmu05320+mmu:12477+mmu:12524+mmu:14103+mmu:16153","67","4","7","0.036"
"KEGG","STAPHYLOCOCCUS_AUREUS_INFECTION","5150","http://www.kegg.jp/kegg-bin/show_pathway?mmu05150+mmu:15139+mmu:16153+mmu:16661+mmu:17174","51","4","7","0.035"
"KEGG","METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","980","http://www.kegg.jp/kegg-bin/show_pathway?mmu00980+mmu:13078+mmu:56847","75","2","6","0.034"
"KEGG","TRYPTOPHAN_METABOLISM","380","http://www.kegg.jp/kegg-bin/show_pathway?mmu00380+mmu:11671+mmu:13078+mmu:70560+mmu:72535","43","4","6","0.030"
"KEGG","AMINOACYL-TRNA_BIOSYNTHESIS","970","http://www.kegg.jp/kegg-bin/show_pathway?mmu00970+mmu:104458+mmu:212679+mmu:234734+mmu:70223+mmu:70560","64","5","4","0.023"
"KEGG","STEROID_HORMONE_BIOSYNTHESIS","140","http://www.kegg.jp/kegg-bin/show_pathway?mmu00140+mmu:13078+mmu:15484","53","2","4","0.021"
"KEGG","TYROSINE_METABOLISM","350","http://www.kegg.jp/kegg-bin/show_pathway?mmu00350+mmu:56847","36","1","3","0.018"
"KEGG","DRUG_METABOLISM_CYTOCHROME_P450","982","http://www.kegg.jp/kegg-bin/show_pathway?mmu00982+mmu:56847","85","1","3","0.017"
"KEGG","RNA_POLYMERASE","3020","http://www.kegg.jp/kegg-bin/show_pathway?mmu03020+mmu:20019+mmu:67005+mmu:70408","28","3","3","0.016"
"KEGG","RIBOSOME","3010","http://www.kegg.jp/kegg-bin/show_pathway?mmu03010+mmu:67945","110","1","1","0.005"
