"CATEGORY","TERM","TERM_ID","URL","TOTAL_GENES_OF_THE_TERM","UNION_TARGETS_IN_THE_TERM","MIRS_IN_THE_TERM","SCORE"
"KEGG","AMINOACYL-TRNA_BIOSYNTHESIS","970","http://www.kegg.jp/kegg-bin/show_pathway?mmu00970+mmu:22375+mmu:226414+mmu:234734+mmu:69606","64","4","3","0.063"
"KEGG","GLYCINE_SERINE_AND_THREONINE_METABOLISM","260","http://www.kegg.jp/kegg-bin/show_pathway?mmu00260+mmu:104174+mmu:235582+mmu:67092","34","3","3","0.061"
"KEGG","HISTIDINE_METABOLISM","340","http://www.kegg.jp/kegg-bin/show_pathway?mmu00340+mmu:56847","25","1","1","0.057"
"KEGG","BASE_EXCISION_REPAIR","3410","http://www.kegg.jp/kegg-bin/show_pathway?mmu03410+mmu:21665+mmu:71726","38","2","3","0.056"
"KEGG","AUTOIMMUNE_THYROID_DISEASE","5320","http://www.kegg.jp/kegg-bin/show_pathway?mmu05320+mmu:12524+mmu:14102+mmu:14103+mmu:16153","67","4","2","0.055"
"KEGG","PROTEASOME","3050","http://www.kegg.jp/kegg-bin/show_pathway?mmu03050+mmu:17463+mmu:19192","45","2","2","0.048"
"KEGG","PROPANOATE_METABOLISM","640","http://www.kegg.jp/kegg-bin/show_pathway?mmu00640+mmu:107476+mmu:268860","32","2","2","0.047"
"KEGG","DRUG_METABOLISM_OTHER_ENZYMES","983","http://www.kegg.jp/kegg-bin/show_pathway?mmu00983+mmu:23917","57","1","1","0.043"
"KEGG","STAPHYLOCOCCUS_AUREUS_INFECTION","5150","http://www.kegg.jp/kegg-bin/show_pathway?mmu05150+mmu:16153+mmu:17174","51","2","2","0.043"
"KEGG","HOMOLOGOUS_RECOMBINATION","3440","http://www.kegg.jp/kegg-bin/show_pathway?mmu03440+mmu:19364","27","1","2","0.041"
"KEGG","STEROID_HORMONE_BIOSYNTHESIS","140","http://www.kegg.jp/kegg-bin/show_pathway?mmu00140+mmu:13078+mmu:15496","53","2","2","0.041"
"KEGG","PENTOSE_PHOSPHATE_PATHWAY","30","http://www.kegg.jp/kegg-bin/show_pathway?mmu00030+mmu:110639+mmu:72157","28","2","2","0.040"
"KEGG","PHOTOTRANSDUCTION","4744","http://www.kegg.jp/kegg-bin/show_pathway?mmu04744+mmu:109689+mmu:12313","29","2","2","0.040"
"KEGG","TRYPTOPHAN_METABOLISM","380","http://www.kegg.jp/kegg-bin/show_pathway?mmu00380+mmu:13078+mmu:22375","43","2","2","0.038"
"KEGG","DRUG_METABOLISM_CYTOCHROME_P450","982","http://www.kegg.jp/kegg-bin/show_pathway?mmu00982+mmu:56847","85","1","1","0.037"
"KEGG","RNA_POLYMERASE","3020","http://www.kegg.jp/kegg-bin/show_pathway?mmu03020+mmu:67065+mmu:67486","28","2","2","0.036"
"KEGG","PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","860","http://www.kegg.jp/kegg-bin/show_pathway?mmu00860+mmu:77697","39","1","1","0.027"
"KEGG","LINOLEIC_ACID_METABOLISM","591","http://www.kegg.jp/kegg-bin/show_pathway?mmu00591+mmu:237625","45","1","1","0.019"
